,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
11053,Water,None,50,52,48,65,50,55,1,0,Psychic,None,50,180,20,180,20,150,3,1,1
11054,Water,Psychic,95,75,110,100,80,30,1,0,Normal,None,64,51,23,51,23,28,3,0,0
11055,Steel,None,60,80,95,70,85,50,5,0,Ghost,Grass,54,66,70,44,55,46,6,0,0
11056,Ice,None,80,80,80,80,80,80,3,0,Normal,Flying,76,65,45,92,42,91,4,0,1
11057,Ghost,Poison,30,35,30,100,35,80,1,0,Bug,Poison,65,90,40,45,80,75,1,0,0
11058,Fire,None,58,64,58,80,65,80,1,0,Poison,None,105,105,75,65,100,50,1,0,0
11059,Water,None,75,98,63,98,63,101,5,0,Water,Psychic,95,75,80,100,110,30,2,0,0
11060,Ice,None,80,80,80,80,80,80,3,0,Flying,Dragon,85,70,80,97,80,123,6,0,1
11061,Normal,None,60,60,60,35,35,30,3,0,Fairy,None,90,120,75,60,60,45,2,0,1
11062,Rock,Ground,50,64,50,45,50,41,2,0,Bug,None,45,30,35,20,20,45,1,0,1
11063,Electric,None,60,90,55,90,80,110,1,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
11064,Water,Psychic,95,75,180,130,80,30,1,0,Water,None,100,150,90,180,160,90,3,1,1
11065,Normal,Fairy,90,30,15,40,20,15,2,0,Water,None,50,52,48,65,50,55,1,0,1
11066,Psychic,None,75,125,70,125,70,115,4,1,Water,Ground,75,65,55,65,55,69,5,0,0
11067,Water,Flying,62,44,50,44,50,55,5,0,Dragon,Flying,75,70,90,70,105,80,3,0,1
11068,Normal,None,100,70,70,65,65,45,2,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
11069,Fire,Flying,62,73,55,56,52,84,6,0,Water,None,64,66,68,81,76,50,4,0,0
11070,Grass,Fight,88,107,122,74,75,64,6,0,Bug,Grass,60,95,80,60,80,30,1,0,0
11071,Psychic,None,45,30,40,105,50,20,5,0,Fight,None,65,105,60,60,70,95,1,0,1
11072,Water,None,53,51,53,61,56,40,4,0,Water,None,130,70,35,70,35,60,3,0,1
11073,Water,None,100,150,90,180,160,90,3,1,Fire,None,58,64,58,80,65,80,2,0,0
11074,Ground,Dragon,80,100,80,80,80,100,3,0,Electric,None,40,45,40,65,40,65,3,0,0
11075,Dark,None,40,65,40,80,40,65,5,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
11076,Fire,Flying,78,81,71,74,69,126,6,0,Ghost,Dragon,150,120,100,120,100,90,4,1,0
11077,Psychic,None,62,48,54,63,60,68,6,0,Psychic,None,75,75,75,125,95,40,5,0,0
11078,Steel,None,60,100,115,70,85,90,5,0,Normal,None,73,95,62,85,65,85,2,0,0
11079,Water,None,80,82,78,95,80,85,1,0,Water,Ground,55,45,45,25,25,15,2,0,0
11080,Electric,Water,50,65,107,105,107,86,4,0,Normal,None,65,76,84,54,96,105,4,0,1
11081,Bug,Flying,65,155,120,65,90,105,1,0,Rock,Ice,77,59,50,67,63,46,6,0,0
11082,Fire,Flying,106,130,90,110,154,90,2,1,Bug,None,40,29,45,29,45,36,4,0,0
11083,Bug,None,50,20,55,25,25,30,1,0,Rock,Ice,77,59,50,67,63,46,6,0,1
11084,Normal,Flying,40,45,40,35,35,56,1,0,Grass,None,66,65,48,62,57,52,6,0,0
11085,Ice,None,51,65,65,80,75,59,5,0,Ghost,None,64,165,75,93,83,75,3,0,1
11086,Grass,None,123,100,62,97,81,68,6,0,Poison,None,80,95,82,60,82,75,5,0,1
11087,Psychic,Grass,100,100,100,100,100,100,2,0,Bug,Grass,75,103,80,70,80,92,5,0,0
11088,Psychic,Fight,68,165,95,65,115,110,4,0,Water,None,50,65,64,44,48,43,2,0,0
11089,Fight,None,120,100,85,30,85,45,5,0,Normal,None,105,125,100,60,100,100,1,0,1
11090,Bug,None,45,45,35,20,30,20,3,0,Bug,Poison,70,65,60,90,75,90,1,0,1
11091,Water,Dark,63,120,85,90,55,55,3,0,Water,Ground,75,65,55,65,55,69,5,0,1
11092,Psychic,None,74,48,76,83,81,104,6,0,Dark,Dragon,52,65,50,45,50,38,5,0,1
11093,Water,None,30,40,70,70,25,60,1,0,Normal,None,110,160,110,80,110,100,4,1,1
11094,Water,Dragon,90,120,100,150,120,100,4,1,Grass,None,123,100,62,97,81,68,6,0,0
11095,Dragon,None,77,120,90,60,90,48,5,0,Normal,None,105,95,80,40,80,90,1,0,1
11096,Poison,None,105,105,75,65,100,50,1,0,Fire,None,70,90,45,15,45,50,5,0,1
11097,Rock,Bug,45,95,50,40,50,75,3,0,Bug,Water,40,30,32,50,52,65,3,0,0
11098,Electric,Ice,50,65,107,105,107,86,4,0,Fire,Normal,62,50,58,73,54,72,6,0,0
11099,Fire,Fight,60,85,60,85,60,55,3,0,Ghost,Grass,75,95,122,58,75,69,6,0,1
11100,Normal,None,65,80,65,35,65,60,5,0,Steel,None,70,140,230,60,80,50,3,0,0
11101,Ice,None,65,60,110,130,95,65,4,0,Bug,Rock,70,95,125,65,75,45,5,0,0
11102,Fairy,None,95,70,73,95,90,60,1,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
11103,Bug,Steel,71,120,95,120,95,99,5,0,Electric,None,20,40,15,35,35,60,2,0,0
11104,Fight,None,67,82,62,46,48,43,6,0,Normal,Flying,70,83,50,37,50,60,5,0,1
11105,Fairy,None,62,48,66,59,57,49,6,0,Normal,Grass,60,60,50,40,50,75,5,0,1
11106,Ice,None,95,117,184,44,46,28,6,0,Ghost,Fire,60,40,60,95,60,55,5,0,0
11107,Psychic,None,80,45,65,90,110,80,3,0,Grass,Ice,90,92,75,92,85,60,4,0,0
11108,Poison,Flying,40,45,35,30,40,55,1,0,Dragon,Flying,95,135,80,110,80,100,3,0,1
11109,Bug,Poison,40,35,30,20,20,50,1,0,Grass,Poison,80,82,83,100,100,80,1,0,1
11110,Steel,Psychic,80,145,150,105,110,110,3,0,Normal,None,55,81,60,50,70,97,1,0,0
11111,Psychic,Fairy,38,35,35,65,55,50,3,0,Normal,None,55,50,40,40,40,75,5,0,1
11112,Water,None,50,50,40,50,40,64,5,0,Flying,None,79,100,80,110,90,121,5,1,1
11113,Bug,Poison,65,90,40,45,80,75,1,0,Psychic,None,45,30,40,105,50,20,5,0,0
11114,Normal,None,105,125,100,60,100,100,1,0,Dark,None,65,130,60,75,60,75,3,0,0
11115,Dragon,Flying,95,135,80,110,80,100,3,0,Normal,Flying,62,77,62,50,42,65,5,0,0
11116,Water,Ground,100,110,90,85,90,60,3,0,Bug,Flying,55,35,50,55,110,85,2,0,1
11117,Normal,None,60,80,50,50,50,40,2,0,Rock,Psychic,70,55,65,95,85,70,3,0,1
11118,Water,None,55,65,35,60,30,85,4,0,Fight,None,50,120,53,35,110,87,1,0,1
11119,Bug,Poison,40,35,30,20,20,50,1,0,Grass,None,45,35,50,70,50,30,5,0,0
11120,Dragon,None,68,75,53,83,113,60,6,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
11121,Fairy,None,60,80,50,40,40,30,2,0,Water,None,30,45,55,70,55,85,1,0,0
11122,Psychic,None,76,25,45,67,55,24,5,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
11123,Normal,None,85,80,90,105,95,60,2,0,Fairy,None,35,20,65,40,65,20,2,0,0
11124,Fight,None,40,70,40,35,40,60,4,0,Electric,Normal,62,55,52,109,94,109,6,0,1
11125,Electric,Steel,25,35,70,95,55,45,1,0,Water,None,80,82,78,95,80,85,1,0,1
11126,Grass,None,75,80,95,90,100,50,2,0,Fire,None,65,95,57,100,85,93,1,0,1
11127,Dark,Psychic,86,92,88,68,75,73,6,0,Ground,None,68,72,78,38,42,32,4,0,0
11128,Fight,None,67,82,62,46,48,43,6,0,Ground,None,75,100,110,45,55,65,1,0,1
11129,Normal,Flying,50,55,50,36,30,43,5,0,Water,Flying,60,50,100,85,70,65,3,0,1
11130,Bug,None,37,25,41,25,41,25,4,0,Dragon,None,65,95,100,60,50,50,3,0,1
11131,Grass,None,56,61,65,48,45,38,6,0,Psychic,None,55,55,55,85,55,30,5,0,0
11132,Water,None,95,60,79,100,125,81,3,0,Normal,None,65,80,65,35,65,60,5,0,0
11133,Dark,None,70,90,70,60,60,70,3,0,Grass,None,123,100,62,97,81,68,6,0,0
11134,Ghost,Flying,150,80,44,90,54,80,4,0,Dragon,Ground,108,100,121,81,95,95,6,1,0
11135,Rock,Ice,77,59,50,67,63,46,6,0,Rock,None,70,100,115,30,65,30,2,0,0
11136,Poison,Dragon,65,75,90,97,123,44,6,0,Normal,None,59,45,40,35,40,31,4,0,0
11137,Flying,None,79,115,70,125,80,111,5,1,Normal,None,30,56,35,25,35,72,1,0,0
11138,Electric,None,45,63,37,65,55,95,2,0,Ghost,None,40,70,130,60,130,25,3,0,0
11139,Steel,Rock,50,70,100,40,40,30,3,0,Water,Dark,70,140,70,110,65,105,3,0,1
11140,Normal,Flying,80,115,80,65,55,93,5,0,Normal,None,38,30,41,30,41,60,3,0,0
11141,Normal,Flying,80,115,80,65,55,93,5,0,Fight,None,50,120,53,35,110,87,1,0,0
11142,Electric,Steel,70,70,115,130,90,60,4,0,Fight,None,35,35,35,35,35,35,2,0,0
11143,Fight,None,85,105,85,40,50,40,5,0,Ghost,Flying,150,80,44,90,54,80,4,0,1
11144,Normal,None,50,45,45,35,35,50,3,0,Dragon,None,76,147,90,60,70,97,5,0,1
11145,Electric,None,55,40,40,65,45,35,2,0,Ground,None,90,120,120,60,60,50,2,0,1
11146,Steel,Ghost,60,150,50,150,50,60,6,0,Fairy,None,44,38,39,61,79,42,6,0,1
11147,Grass,None,75,75,55,105,85,30,2,0,Ghost,Poison,30,35,30,100,35,80,1,0,0
11148,Dark,Fight,50,75,70,35,70,48,5,0,Electric,None,55,40,40,65,45,35,2,0,0
11149,Ice,Ghost,70,80,70,80,70,110,4,0,Grass,None,100,100,125,110,50,50,4,0,1
11150,Ghost,Grass,49,66,70,44,55,51,6,0,Flying,None,79,100,80,110,90,121,5,1,1
11151,Normal,Flying,76,65,45,92,42,91,4,0,Dark,None,65,130,60,75,60,75,3,0,0
11152,Normal,Flying,100,50,50,76,96,70,2,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
11153,Dragon,Flying,105,150,90,150,90,95,3,1,Ghost,Grass,85,100,122,58,75,54,6,0,0
11154,Water,Ground,100,150,110,95,110,70,3,0,Steel,None,60,80,95,70,85,50,5,0,0
11155,Bug,Poison,60,100,89,55,69,112,5,0,Grass,None,70,60,70,87,78,85,4,0,0
11156,Water,None,30,40,70,70,25,60,1,0,Fire,None,39,52,43,60,50,65,2,0,1
11157,Bug,Poison,40,60,40,40,40,30,2,0,Water,Rock,55,55,85,65,85,35,2,0,1
11158,Normal,None,65,60,70,85,75,40,1,0,Poison,None,80,95,82,60,82,75,5,0,1
11159,Ice,None,36,50,50,65,60,44,5,0,Psychic,None,55,50,45,135,95,120,1,0,1
11160,Water,Flying,45,20,50,60,120,50,4,0,Steel,Rock,60,90,140,50,50,40,3,0,0
11161,Fire,None,55,70,45,70,50,60,1,0,Bug,None,38,35,40,27,25,35,6,0,0
11162,Rock,Fairy,50,100,150,100,150,50,6,1,Water,None,65,80,80,59,63,58,2,0,1
11163,Bug,Ghost,1,90,45,30,30,40,3,0,Normal,Flying,55,75,50,40,40,80,4,0,1
11164,Psychic,None,60,25,35,70,80,60,3,0,Grass,Poison,45,49,49,65,65,45,1,0,0
11165,Normal,Flying,100,50,50,76,96,70,2,0,Rock,Fight,91,129,90,72,90,108,5,1,1
11166,Fire,Psychic,75,69,72,114,100,104,6,0,Ghost,Flying,90,50,34,60,44,70,4,0,0
11167,Fire,None,65,63,45,45,45,45,5,0,Steel,Psychic,67,89,116,79,116,33,4,0,0
11168,Fire,None,85,97,66,105,66,65,5,0,Water,Ground,105,95,75,85,75,74,5,0,1
11169,Water,Ground,70,85,70,60,70,50,3,0,Bug,Flying,70,94,50,94,50,66,4,0,1
11170,Grass,Ice,90,92,75,92,85,60,4,0,Grass,Fight,91,90,72,90,129,108,5,1,1
11171,Fairy,None,60,80,50,40,40,30,2,0,Bug,Electric,70,77,60,97,60,108,5,0,1
11172,Bug,Poison,70,65,60,90,75,90,1,0,Poison,Ground,90,92,87,75,85,76,1,0,0
11173,Steel,Ghost,60,50,150,50,150,60,6,0,Psychic,None,50,95,90,95,90,180,3,1,1
11174,Normal,None,105,125,100,60,100,100,1,0,Bug,Steel,70,135,105,60,105,20,5,0,0
11175,Psychic,None,106,110,90,154,90,130,1,1,Fire,Fight,76,104,71,104,71,108,4,0,0
11176,Poison,Ground,90,92,87,75,85,76,1,0,Poison,Flying,85,90,80,70,80,130,2,0,1
11177,Ice,Water,70,40,50,55,50,25,3,0,Bug,None,80,70,40,100,60,145,5,0,1
11178,Electric,None,45,63,37,65,55,95,2,0,Electric,None,75,100,63,80,63,116,5,0,1
11179,Water,None,20,15,20,10,55,80,3,0,Water,None,100,100,90,150,140,90,3,1,1
11180,Rock,None,30,45,135,45,90,30,3,0,Fight,None,70,80,50,35,35,35,1,0,1
11181,Water,Poison,40,40,35,50,100,70,1,0,Bug,None,80,70,40,100,60,145,5,0,1
11182,Fire,None,50,85,55,65,65,90,1,0,Poison,Ground,90,92,87,75,85,76,1,0,0
11183,Grass,Dark,90,100,60,90,60,80,3,0,Bug,Poison,40,60,40,40,40,30,2,0,0
11184,Psychic,Flying,65,75,70,95,70,95,2,0,Water,None,130,70,35,70,35,60,3,0,0
11185,Grass,None,45,35,45,62,53,35,4,0,Poison,None,105,105,75,65,100,50,1,0,1
11186,Fight,None,70,80,50,35,35,35,1,0,Rock,Ground,55,95,115,45,45,35,1,0,1
11187,Ground,Flying,65,75,105,35,65,85,2,0,Grass,None,70,60,70,87,78,85,4,0,1
11188,Electric,None,60,40,50,75,85,95,3,0,Water,Ice,130,85,80,85,95,60,1,0,0
11189,Ghost,Grass,75,95,122,58,75,69,6,0,Poison,Flying,75,80,70,65,75,90,1,0,1
11190,Fire,None,90,110,80,100,80,95,1,0,Electric,None,90,85,75,115,100,115,2,1,1
11191,Steel,Ground,75,85,200,55,65,30,2,0,Fight,None,50,105,79,35,110,76,1,0,1
11192,Rock,Fairy,50,50,150,50,150,50,6,0,Ice,None,95,110,80,70,80,50,5,0,1
11193,Normal,None,250,5,5,35,105,50,1,0,Ice,None,55,70,40,60,40,40,5,0,0
11194,Normal,Flying,60,110,70,60,60,100,1,0,Grass,None,50,85,40,85,40,35,3,0,0
11195,Rock,None,70,105,105,50,40,20,5,0,Bug,Flying,55,35,50,55,110,85,2,0,0
11196,Rock,Grass,86,81,97,81,107,43,3,0,Bug,Flying,70,94,50,94,50,66,4,0,1
11197,Poison,None,73,100,60,100,60,65,3,0,Electric,Grass,50,65,107,105,107,86,4,0,1
11198,Electric,None,55,40,40,65,45,35,2,0,Grass,None,123,100,62,97,81,68,6,0,1
11199,Bug,Rock,20,10,230,10,230,5,2,0,Psychic,Fairy,20,25,45,70,90,60,4,0,1
11200,Bug,Fight,80,185,115,40,105,75,2,0,Fairy,None,44,38,39,61,79,42,6,0,0
11201,Normal,None,160,110,65,65,110,30,1,0,Ice,Ghost,70,80,70,80,70,110,4,0,1
11202,Fight,None,67,82,62,46,48,43,6,0,Fight,None,40,80,35,35,45,70,1,0,1
11203,Electric,None,20,40,15,35,35,60,2,0,Rock,Water,72,105,115,54,86,68,6,0,1
11204,Fire,Fight,90,93,55,70,55,55,5,0,Grass,None,40,45,35,65,55,70,3,0,0
11205,Normal,None,55,70,55,40,55,85,2,0,Electric,None,75,123,67,95,85,95,4,0,1
11206,Fight,None,65,125,60,95,60,105,5,0,Water,None,20,10,55,15,20,80,1,0,0
11207,Water,None,50,52,48,65,50,55,1,0,Bug,Ground,31,45,90,30,30,40,3,0,0
11208,Ghost,Fire,60,40,60,95,60,55,5,0,Normal,Flying,45,40,60,40,75,50,3,0,1
11209,Water,None,55,65,95,95,45,85,1,0,Grass,None,40,45,35,65,55,70,3,0,0
11210,Steel,Ghost,60,50,150,50,150,60,6,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
11211,Psychic,Flying,40,50,45,70,45,70,2,0,Steel,Ghost,45,80,100,35,37,28,6,0,0
11212,Normal,None,45,60,45,25,45,55,5,0,Dragon,None,45,75,60,40,30,50,3,0,0
11213,Flying,None,79,100,80,110,90,121,5,1,Grass,None,50,85,40,85,40,35,3,0,0
11214,Water,Fairy,100,50,80,60,80,50,2,0,Rock,Steel,30,42,118,42,88,30,4,0,0
11215,Dragon,Psychic,80,130,100,160,120,110,3,1,Bug,Flying,70,110,80,55,80,105,1,0,0
11216,Electric,None,70,55,55,80,60,45,2,0,Water,None,54,63,52,83,56,97,6,0,1
11217,Water,None,50,70,50,50,50,40,3,0,Poison,None,65,90,120,85,70,60,1,0,1
11218,Rock,Dark,100,134,110,95,100,61,2,0,Bug,Fight,80,125,75,40,95,85,2,0,1
11219,Steel,Fairy,50,105,125,55,95,50,3,0,Normal,None,60,60,60,60,60,60,3,0,1
11220,Fire,None,65,100,70,80,80,105,1,0,Psychic,Fairy,68,85,65,165,135,100,3,0,0
11221,Fire,None,75,95,67,125,95,83,4,0,Normal,None,103,60,86,60,86,50,5,0,0
11222,Psychic,None,75,75,130,75,130,95,4,1,Water,None,30,45,55,70,55,85,1,0,0
11223,Fire,None,45,75,37,70,55,83,2,0,Fairy,None,95,65,65,110,130,60,6,0,0
11224,Psychic,None,50,180,20,180,20,150,3,1,Ghost,Grass,85,110,76,65,82,56,6,0,0
11225,Normal,None,110,85,95,80,95,50,4,0,Psychic,None,116,55,85,107,95,29,5,0,0
11226,Water,None,50,52,48,65,50,55,1,0,Water,None,59,63,80,65,80,58,1,0,1
11227,Psychic,None,95,23,48,23,48,23,3,0,Water,None,70,92,65,80,55,98,5,0,1
11228,Steel,None,70,140,230,60,80,50,3,0,Water,None,130,65,60,110,95,65,1,0,1
11229,Ghost,Flying,150,80,44,90,54,80,4,0,Normal,None,135,85,40,40,85,5,4,0,1
11230,Electric,Flying,79,115,70,125,80,111,5,1,Fire,None,58,64,58,80,65,80,2,0,0
11231,Dark,Ghost,50,75,75,65,65,50,3,0,Normal,Fairy,50,20,40,20,40,20,3,0,0
11232,Fight,None,105,140,95,55,65,45,5,0,Steel,Ghost,60,50,150,50,150,60,6,0,1
11233,Poison,None,70,62,67,55,55,56,1,0,Psychic,Fairy,68,85,65,165,135,100,3,0,1
11234,Poison,None,105,105,75,65,100,50,1,0,Water,Ground,105,95,75,85,75,74,5,0,1
11235,Fairy,None,78,65,68,112,154,75,6,0,Bug,None,50,20,55,25,25,30,1,0,0
11236,Fire,None,115,115,85,90,75,100,2,1,Dragon,Fire,100,120,100,150,120,90,5,1,0
11237,Steel,Ghost,59,110,150,45,49,35,6,0,Normal,Water,79,85,60,55,60,71,4,0,1
11238,Grass,None,50,53,48,53,48,64,5,0,Ground,None,90,60,60,40,40,40,2,0,0
11239,Water,None,65,45,55,45,70,45,1,0,Electric,None,60,40,50,75,85,95,3,0,1
11240,Bug,Steel,70,130,100,55,80,65,2,0,Ground,Rock,80,85,95,30,30,25,1,0,0
11241,Grass,None,66,65,48,62,57,52,6,0,Ground,Dark,50,72,35,35,35,65,5,0,1
11242,Fairy,Flying,55,40,85,80,105,40,2,0,Dark,None,40,65,40,80,40,65,5,0,1
11243,Electric,None,70,75,80,135,80,135,3,0,Bug,None,65,47,55,73,75,85,3,0,0
11244,Ground,Psychic,60,70,105,70,120,75,3,0,Steel,None,80,75,150,75,150,50,3,1,0
11245,Water,Ice,90,70,80,70,95,70,1,0,Psychic,None,65,40,50,125,60,30,5,0,0
11246,Normal,None,40,45,35,40,40,90,1,0,Grass,None,50,85,40,85,40,35,3,0,0
11247,Dragon,Flying,95,145,130,120,90,120,3,0,Normal,Flying,50,55,50,36,30,43,5,0,0
11248,Normal,Flying,100,50,50,76,96,70,2,0,Rock,Water,30,80,90,55,45,55,1,0,0
11249,Normal,None,110,160,110,80,110,100,4,1,Normal,None,80,80,80,55,55,90,3,0,0
11250,Psychic,None,62,48,54,63,60,68,6,0,Rock,Water,30,80,90,55,45,55,1,0,0
11251,Ground,Electric,109,66,84,81,99,32,5,0,Electric,None,70,75,60,105,60,105,3,0,0
11252,Poison,None,73,100,60,100,60,65,3,0,Water,None,130,70,35,70,35,60,3,0,0
11253,Normal,Flying,70,83,50,37,50,60,5,0,Normal,Flying,40,45,40,35,35,56,1,0,0
11254,Fire,Rock,50,50,120,80,80,30,2,0,Steel,Psychic,40,55,80,35,60,30,3,0,1
11255,Normal,Fight,100,128,90,77,77,128,5,0,Rock,None,30,45,135,45,90,30,3,0,0
11256,Psychic,Fairy,20,25,45,70,90,60,4,0,Poison,None,60,85,69,65,79,80,1,0,1
11257,Fire,Flying,106,130,90,110,154,90,2,1,Fire,None,70,90,45,15,45,50,5,0,0
11258,Water,Rock,74,108,133,83,65,32,5,0,Psychic,None,55,50,65,175,95,150,1,0,0
11259,Fire,None,55,70,45,70,50,60,1,0,Grass,None,100,100,125,110,50,50,4,0,0
11260,Normal,None,50,45,45,35,35,50,3,0,Dark,Fire,75,90,90,140,90,115,2,0,1
11261,Dark,Flying,60,85,42,85,42,91,2,0,Psychic,None,62,48,54,63,60,68,6,0,0
11262,Rock,Psychic,70,95,85,55,65,70,3,0,Rock,Ground,70,84,70,65,70,51,2,0,0
11263,Bug,Flying,65,65,45,75,45,95,2,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
11264,Flying,None,79,115,70,125,80,111,5,1,Steel,Rock,70,110,180,60,60,50,3,0,0
11265,Grass,None,65,55,115,100,40,60,1,0,Dragon,Ground,108,130,95,80,85,102,4,0,1
11266,Water,None,50,53,62,58,63,44,6,0,Fire,None,78,84,78,109,85,100,2,0,1
11267,Grass,None,56,61,65,48,45,38,6,0,Steel,Flying,65,80,140,40,70,70,2,0,1
11268,Water,None,41,56,40,62,44,71,6,0,Normal,Flying,83,80,80,135,80,121,1,0,1
11269,Bug,Electric,70,77,60,97,60,108,5,0,Ice,Ground,100,100,80,60,60,50,2,0,1
11270,Bug,Ghost,1,90,45,30,30,40,3,0,Bug,Flying,65,65,45,75,45,95,2,0,1
11271,Rock,Ground,50,64,50,45,50,41,2,0,Fire,Fight,80,120,70,110,70,80,3,0,1
11272,Water,Flying,60,50,100,85,70,65,3,0,Water,Grass,40,30,30,40,50,30,3,0,0
11273,Ice,None,71,95,85,110,95,79,5,0,Fairy,None,60,80,50,40,40,30,2,0,0
11274,Normal,Psychic,100,77,77,128,128,90,5,0,Electric,None,70,75,60,105,60,105,3,0,1
11275,Rock,None,70,100,115,30,65,30,2,0,Bug,Fight,80,185,115,40,105,75,2,0,1
11276,Ice,None,95,110,80,70,80,50,5,0,Grass,Fight,60,130,80,60,60,70,3,0,1
11277,Poison,None,65,90,120,85,70,60,1,0,Ice,Ground,50,50,40,30,30,50,2,0,0
11278,Grass,Ice,90,132,105,132,105,30,4,0,Psychic,None,74,48,76,83,81,104,6,0,0
11279,Fight,None,75,125,75,30,75,85,5,0,Dragon,Psychic,80,130,100,160,120,110,3,1,1
11280,Ice,Ground,100,100,80,60,60,50,2,0,Ghost,Grass,75,95,122,58,75,69,6,0,1
11281,Rock,Ground,40,80,100,30,30,20,1,0,Psychic,None,116,55,85,107,95,29,5,0,1
11282,Normal,None,55,70,55,40,55,85,2,0,Fight,None,75,125,75,30,75,85,5,0,1
11283,Grass,Flying,99,68,83,72,87,51,3,0,Electric,Water,50,65,107,105,107,86,4,0,1
11284,Grass,Fairy,60,67,85,77,75,116,5,0,Water,None,55,104,105,94,75,52,3,0,0
11285,Ground,None,35,80,50,50,70,120,1,0,Psychic,None,116,55,85,107,95,29,5,0,0
11286,Rock,None,97,165,60,65,50,58,4,0,Psychic,None,80,45,65,90,110,80,3,0,1
11287,Electric,None,70,55,55,80,60,45,2,0,Poison,Flying,40,45,35,30,40,55,1,0,1
11288,Ground,Dragon,50,70,50,50,50,70,3,0,Water,Dragon,75,95,95,95,95,85,2,0,1
11289,Ground,Rock,80,85,95,30,30,25,1,0,Fire,Ground,60,60,40,65,45,35,3,0,1
11290,Water,None,75,75,60,83,60,60,5,0,Bug,Poison,65,90,40,45,80,75,1,0,1
11291,Ghost,Dragon,150,100,120,100,120,90,4,1,Grass,Fairy,40,27,60,37,50,66,5,0,1
11292,Dragon,Electric,100,150,120,120,100,90,5,1,Bug,Grass,45,53,70,40,60,42,5,0,0
11293,Fire,Normal,86,68,72,109,66,106,6,0,Water,None,75,75,60,83,60,60,5,0,0
11294,Psychic,None,70,55,95,95,110,65,5,0,Dragon,Ground,108,170,115,120,95,92,4,0,1
11295,Ghost,Grass,75,95,122,58,75,69,6,0,Bug,None,65,47,55,73,75,85,3,0,1
11296,Psychic,None,55,50,45,135,95,120,1,0,Flying,None,79,100,80,110,90,121,5,1,1
11297,Grass,Fairy,60,67,85,77,75,116,5,0,Normal,Flying,60,110,70,60,60,100,1,0,0
11298,Water,None,130,65,60,110,95,65,1,0,Psychic,Fairy,20,25,45,70,90,60,4,0,0
11299,Psychic,None,25,20,15,105,55,90,1,0,Ground,Fire,100,180,160,150,90,90,3,1,1
11300,Poison,Dark,70,90,110,60,75,95,4,0,Grass,None,70,85,65,105,85,120,3,0,1
11301,Electric,Water,50,65,107,105,107,86,4,0,Water,Psychic,95,75,180,130,80,30,1,0,0
11302,Bug,None,37,25,41,25,41,25,4,0,Ice,None,65,60,110,130,95,65,4,0,1
11303,Water,None,70,92,65,80,55,98,5,0,Dark,Steel,65,125,100,60,70,70,5,0,0
11304,Psychic,Fairy,40,45,65,100,120,90,1,0,Normal,None,135,85,40,40,85,5,4,0,1
11305,Steel,None,60,100,115,70,85,90,5,0,Bug,None,65,73,55,47,75,85,3,0,0
11306,Electric,Normal,62,55,52,109,94,109,6,0,Fire,Fight,76,104,71,104,71,108,4,0,0
11307,Ice,None,51,65,65,80,75,59,5,0,Dragon,Flying,105,150,90,150,90,95,3,1,1
11308,Fire,None,45,60,40,70,50,45,3,0,Water,Ground,111,83,68,92,82,39,4,0,0
11309,Water,Fairy,100,50,80,60,80,50,2,0,Bug,Steel,70,130,100,55,80,65,2,0,1
11310,Normal,Water,79,85,60,55,60,71,4,0,Bug,Grass,45,53,70,40,60,42,5,0,0
11311,Ice,None,51,65,65,80,75,59,5,0,Water,Dark,45,90,20,65,20,65,3,0,1
11312,Poison,None,70,62,67,55,55,56,1,0,Normal,None,40,45,35,40,40,90,1,0,1
11313,Water,None,90,75,75,90,100,70,2,0,Steel,None,80,75,150,75,150,50,3,1,0
11314,Bug,Steel,70,130,100,55,80,65,2,0,Fight,None,50,120,53,35,110,87,1,0,1
11315,Fire,Fight,76,104,71,104,71,108,4,0,Water,Ground,50,48,43,46,41,60,3,0,0
11316,Water,Flying,40,30,30,55,30,85,3,0,Psychic,None,65,65,60,130,95,110,2,0,1
11317,Dragon,Psychic,80,130,100,160,120,110,3,1,Bug,Rock,20,10,230,10,230,5,2,0,0
11318,Flying,None,79,115,70,125,80,111,5,1,Water,Fairy,100,50,80,60,80,50,2,0,0
11319,Ground,None,100,150,140,100,90,90,3,1,Normal,Flying,40,55,30,30,30,85,3,0,0
11320,Ghost,Flying,150,80,44,90,54,80,4,0,Normal,None,85,110,90,45,90,80,5,0,1
11321,Dark,Psychic,86,92,88,68,75,73,6,0,Fight,None,50,105,79,35,110,76,1,0,1
11322,Water,Psychic,95,75,80,100,110,30,2,0,Grass,None,80,82,100,83,100,80,2,0,1
11323,Water,None,100,75,115,90,115,85,2,1,Psychic,None,76,25,45,67,55,24,5,0,0
