,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
7454,Grass,None,50,65,45,85,65,95,3,0,Psychic,Fairy,68,85,65,165,135,100,3,0,1
7455,Bug,Fight,80,185,115,40,105,75,2,0,Bug,None,65,125,100,55,70,85,1,0,1
7456,Psychic,Fight,68,165,95,65,115,110,4,0,Electric,None,70,55,55,80,60,45,2,0,0
7457,Fairy,None,82,80,86,85,75,72,6,0,Bug,None,45,30,35,20,20,45,1,0,0
7458,Normal,None,80,80,80,55,55,90,3,0,Water,None,100,150,90,180,160,90,3,1,1
7459,Grass,Flying,99,68,83,72,87,51,3,0,Dark,Dragon,72,85,70,65,70,58,5,0,1
7460,Fire,None,50,53,48,53,48,64,5,0,Grass,None,65,110,130,60,65,95,4,0,1
7461,Grass,None,50,85,40,85,40,35,3,0,Fight,None,50,120,53,35,110,87,1,0,1
7462,Water,None,64,66,68,81,76,50,4,0,Ice,Ground,110,130,80,70,60,80,4,0,1
7463,Grass,Flying,75,55,70,55,95,110,2,0,Rock,Water,72,105,115,54,86,68,6,0,0
7464,Water,Flying,95,125,79,60,100,81,1,0,Grass,None,80,82,100,83,100,80,2,0,0
7465,Dragon,Flying,105,150,90,150,90,95,3,1,Psychic,None,25,20,15,105,55,90,1,0,0
7466,Fight,Psychic,30,40,55,40,55,60,3,0,Fight,None,67,82,62,46,48,43,6,0,0
7467,Bug,Poison,70,65,60,90,75,90,1,0,Normal,None,104,91,63,91,73,68,3,0,0
7468,Rock,Dragon,82,121,119,69,59,71,6,0,Normal,None,55,20,35,20,45,75,2,0,1
7469,Rock,Ice,123,77,72,99,92,58,6,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
7470,Bug,Fire,55,85,55,50,55,60,5,0,Water,Ground,111,83,68,92,82,39,4,0,0
7471,Fairy,None,44,38,39,61,79,42,6,0,Water,None,49,49,56,49,61,66,4,0,1
7472,Bug,None,80,70,40,100,60,145,5,0,Steel,Rock,70,110,180,60,60,50,3,0,1
7473,Electric,Steel,25,35,70,95,55,45,1,0,Fire,None,50,85,55,65,65,90,1,0,1
7474,Grass,None,75,75,55,105,85,30,2,0,Ice,Water,110,80,90,95,90,65,3,0,1
7475,Fire,None,90,110,80,100,80,95,1,0,Ghost,Poison,30,35,30,100,35,80,1,0,0
7476,Dragon,Ice,125,120,90,170,100,95,5,1,Bug,Poison,60,100,89,55,69,112,5,0,1
7477,Ghost,Poison,60,65,60,130,75,110,1,0,Dark,Flying,110,65,105,55,95,80,5,0,0
7478,Fairy,None,54,45,47,75,98,52,6,0,Normal,Fairy,50,20,40,20,40,20,3,0,0
7479,Psychic,Fight,68,165,95,65,115,110,4,0,Water,Steel,84,86,88,111,101,60,4,0,0
7480,Psychic,None,40,35,30,120,70,105,1,0,Fight,None,65,125,60,95,60,105,5,0,1
7481,Water,Ground,100,110,90,85,90,60,3,0,Poison,None,100,73,83,73,83,55,3,0,0
7482,Fight,None,72,60,30,20,30,25,3,0,Water,None,55,65,95,95,45,85,1,0,1
7483,Water,Psychic,90,65,65,40,40,15,1,0,Normal,None,55,70,55,40,55,85,2,0,1
7484,Electric,None,60,85,49,60,49,60,4,0,Fire,None,65,95,57,100,85,93,1,0,1
7485,Bug,Flying,86,76,86,116,56,95,4,0,Psychic,Fairy,28,25,25,45,35,40,3,0,0
7486,Normal,Flying,40,45,40,35,35,56,1,0,Ice,Water,90,60,70,75,70,45,3,0,0
7487,Steel,Psychic,80,145,150,105,110,110,3,0,Electric,None,60,50,70,80,80,140,1,0,1
7488,Ground,None,90,120,120,60,60,50,2,0,Ice,Ground,50,50,40,30,30,50,2,0,1
7489,Water,Poison,80,70,65,80,120,100,1,0,Normal,None,60,60,60,60,60,60,3,0,0
7490,Ground,Rock,80,85,95,30,30,25,1,0,Fight,None,50,105,79,35,110,76,1,0,1
7491,Ghost,Fire,50,30,55,65,55,20,5,0,Rock,None,80,100,200,50,100,50,3,1,1
7492,Rock,Grass,66,41,77,61,87,23,3,0,Rock,Water,30,80,90,55,45,55,1,0,1
7493,Ground,Steel,110,135,60,50,65,88,5,0,Dark,Flying,126,131,95,131,98,99,6,1,1
7494,Water,Ground,50,48,43,46,41,60,3,0,Water,Ice,90,70,80,70,95,70,1,0,1
7495,Fight,None,120,100,85,30,85,45,5,0,Ghost,None,64,115,65,83,63,65,3,0,1
7496,Normal,None,30,56,35,25,35,72,1,0,Fire,None,105,140,55,30,55,95,5,0,1
7497,Rock,Psychic,70,55,65,95,85,70,3,0,Electric,Grass,50,65,107,105,107,86,4,0,1
7498,Fire,Dragon,78,130,111,130,85,100,1,0,Water,Ground,111,83,68,92,82,39,4,0,0
7499,Bug,Flying,30,30,42,30,42,70,4,0,Grass,Poison,80,82,83,100,100,80,1,0,1
7500,Normal,None,100,70,70,65,65,45,2,0,Normal,None,35,46,34,35,45,20,2,0,0
7501,Psychic,Flying,55,45,43,55,43,72,5,0,Bug,Electric,70,77,60,97,60,108,5,0,1
7502,Electric,Fire,50,65,107,105,107,86,4,0,Normal,None,40,45,35,40,40,90,1,0,1
7503,Steel,Ground,75,125,230,55,95,30,2,0,Ground,None,60,80,110,50,80,45,1,0,1
7504,Bug,None,50,65,90,35,35,15,2,0,Dark,Flying,126,131,95,131,98,99,6,1,1
7505,Rock,Psychic,70,55,65,95,85,70,3,0,Bug,Steel,58,109,112,48,48,109,5,0,1
7506,Normal,None,55,66,44,44,56,85,4,0,Fairy,None,62,48,66,59,57,49,6,0,0
7507,Electric,None,60,90,55,90,80,110,1,0,Normal,None,73,95,62,85,65,85,2,0,0
7508,Dark,Flying,126,131,95,131,98,99,6,1,Fire,Steel,91,90,106,130,106,77,4,1,0
7509,Fire,Flying,78,81,71,74,69,126,6,0,Water,None,53,51,53,61,56,40,4,0,0
7510,Ground,Rock,115,140,130,55,55,40,4,0,Ground,None,60,80,110,50,80,45,1,0,1
7511,Fire,Flying,90,100,90,125,85,90,1,1,Water,Rock,55,55,85,65,85,35,2,0,0
7512,Steel,None,70,140,230,60,80,50,3,0,Dark,None,95,65,110,60,130,65,2,0,1
7513,Normal,None,250,5,5,35,105,50,1,0,Psychic,Flying,106,90,130,90,154,110,2,1,1
7514,Fire,Flying,78,81,71,74,69,126,6,0,Fire,Ground,70,120,100,145,105,20,3,0,0
7515,Ground,Psychic,60,70,105,70,120,75,3,0,Grass,Flying,75,55,70,55,95,110,2,0,1
7516,Water,Grass,60,50,50,60,70,50,3,0,Water,Ground,50,48,43,46,41,60,3,0,1
7517,Normal,None,75,100,95,40,70,110,1,0,Fight,None,80,100,70,50,60,45,1,0,0
7518,Dark,None,95,65,110,60,130,65,2,0,Bug,Fight,80,125,75,40,95,85,2,0,1
7519,Ice,None,36,50,50,65,60,44,5,0,Normal,None,55,20,35,20,45,75,2,0,1
7520,Normal,Flying,70,83,50,37,50,60,5,0,Normal,None,95,110,95,40,95,55,5,0,0
7521,Fire,None,105,140,55,30,55,95,5,0,Ice,Water,90,60,70,75,70,45,3,0,0
7522,Fire,Fight,80,160,80,130,80,100,3,0,Normal,None,40,45,35,40,40,90,1,0,0
7523,Ice,Flying,90,85,100,95,125,85,1,1,Ice,Water,110,80,90,95,90,65,3,0,0
7524,Rock,None,70,105,105,50,40,20,5,0,Ice,Flying,90,85,100,95,125,85,1,1,1
7525,Dragon,Ground,108,170,115,120,95,92,4,0,Poison,None,40,65,95,60,45,35,1,0,0
7526,Psychic,None,55,50,45,135,95,120,1,0,Poison,None,73,100,60,100,60,65,3,0,0
7527,Water,Dark,63,120,85,90,55,55,3,0,Water,Fight,91,72,90,129,90,108,5,0,1
7528,Water,None,80,92,65,65,80,68,1,0,Grass,None,40,45,35,65,55,70,3,0,1
7529,Dark,Ice,55,95,55,35,75,115,2,0,Normal,None,50,45,45,35,35,50,3,0,0
7530,Rock,None,85,135,130,60,80,25,5,0,Fire,Fight,80,120,70,110,70,80,3,0,1
7531,Ground,Dragon,80,100,80,80,80,100,3,0,Poison,None,60,85,69,65,79,80,1,0,0
7532,Steel,Ground,75,125,230,55,95,30,2,0,Water,Psychic,95,75,110,100,80,30,1,0,1
7533,Rock,Ground,80,120,130,55,65,45,1,0,Ghost,Dark,50,92,108,92,108,35,4,0,0
7534,Steel,Fairy,50,85,85,55,55,50,3,0,Psychic,None,25,20,15,105,55,90,1,0,0
7535,Poison,Flying,75,80,70,65,75,90,1,0,Ground,Dark,60,82,45,45,45,74,5,0,0
7536,Fairy,None,60,80,50,40,40,30,2,0,Water,None,30,45,55,70,55,85,1,0,0
7537,Normal,None,135,85,40,40,85,5,4,0,Grass,Steel,44,50,91,24,86,10,5,0,1
7538,Fight,None,35,35,35,35,35,35,2,0,Normal,None,70,65,65,55,55,70,3,0,1
7539,Water,None,59,63,80,65,80,58,1,0,Bug,Grass,45,53,70,40,60,42,5,0,0
7540,Normal,None,38,30,41,30,41,60,3,0,Fire,Flying,62,73,55,56,52,84,6,0,1
7541,Fairy,None,60,80,50,40,40,30,2,0,Water,None,80,82,78,95,80,85,1,0,1
7542,Normal,Flying,45,50,43,40,38,62,6,0,Normal,Flying,40,55,30,30,30,85,3,0,1
7543,Poison,None,80,95,82,60,82,75,5,0,Fire,None,58,64,58,80,65,80,2,0,1
7544,Ground,None,50,50,95,40,50,35,1,0,Rock,Grass,86,81,97,81,107,43,3,0,1
7545,Rock,Dark,100,134,110,95,100,61,2,0,Bug,Steel,58,109,112,48,48,109,5,0,1
7546,Grass,None,65,55,115,100,40,60,1,0,Fight,None,75,125,75,30,75,85,5,0,1
7547,Water,None,75,98,63,98,63,101,5,0,Grass,Steel,44,50,91,24,86,10,5,0,0
7548,Fire,None,38,41,40,50,65,65,1,0,Normal,None,55,66,44,44,56,85,4,0,1
7549,Poison,Ground,90,92,87,75,85,76,1,0,Water,Ground,70,85,70,60,70,50,3,0,0
7550,Water,None,170,90,45,90,45,60,3,0,Grass,Steel,74,94,131,54,116,20,5,0,1
7551,Rock,Ground,80,120,130,55,65,45,1,0,Bug,None,80,70,40,100,60,145,5,0,0
7552,Grass,Dark,70,115,60,115,60,55,3,0,Normal,None,104,91,63,91,73,68,3,0,1
7553,Electric,Normal,62,55,52,109,94,109,6,0,Dark,Ice,55,95,55,35,75,115,2,0,1
7554,Dragon,Flying,105,150,90,150,90,95,3,1,Water,Rock,54,78,103,53,45,22,5,0,0
7555,Rock,Dragon,82,121,119,69,59,71,6,0,Normal,None,60,60,60,35,35,30,3,0,0
7556,Steel,None,40,55,70,45,60,30,5,0,Water,None,76,48,48,57,62,34,4,0,1
7557,Water,Psychic,90,65,65,40,40,15,1,0,Psychic,None,55,55,55,85,55,30,5,0,1
7558,Water,None,100,75,115,90,115,85,2,1,Poison,None,55,47,52,40,40,41,1,0,0
7559,Water,None,30,105,90,25,25,50,1,0,Rock,None,70,100,115,30,65,30,2,0,0
7560,Normal,None,75,100,95,40,70,110,1,0,Electric,None,70,75,60,105,60,105,3,0,0
7561,Psychic,None,75,75,75,125,95,40,5,0,Poison,None,60,85,69,65,79,80,1,0,1
7562,Dragon,None,76,147,90,60,70,97,5,0,Normal,Flying,65,90,65,61,61,100,1,0,1
7563,Psychic,Fight,68,125,65,65,115,80,4,0,Ice,None,95,117,184,44,46,28,6,0,0
7564,Psychic,Fight,106,190,100,154,100,130,1,1,Water,None,55,65,35,60,30,85,4,0,0
7565,Normal,None,110,160,110,80,110,100,4,1,Ground,Rock,115,140,130,55,55,40,4,0,0
7566,Psychic,Fairy,28,25,25,45,35,40,3,0,Electric,None,75,100,63,80,63,116,5,0,1
7567,Dragon,None,41,64,45,50,50,50,1,0,Ghost,None,38,30,85,55,65,30,5,0,0
7568,Dark,None,65,150,60,115,60,115,3,0,Normal,None,55,81,60,50,70,97,1,0,0
7569,Ghost,Poison,60,65,60,130,75,110,1,0,Fight,None,50,95,95,35,110,70,2,0,0
7570,Fire,None,40,40,40,70,40,20,2,0,Dragon,Ground,68,90,65,50,55,82,4,0,1
7571,Dark,Fire,75,90,50,110,80,95,2,0,Bug,Fight,80,125,75,40,95,85,2,0,0
7572,Normal,None,85,76,64,45,55,90,2,0,Grass,Poison,50,60,45,100,80,65,3,0,0
7573,Water,Fight,90,95,95,70,90,70,1,0,Fairy,None,70,45,48,60,65,35,1,0,0
7574,Poison,Dragon,65,75,90,97,123,44,6,0,Normal,None,35,46,34,35,45,20,2,0,0
7575,Electric,None,80,120,79,95,79,70,4,0,Steel,Ghost,60,150,50,150,50,60,6,0,1
7576,Bug,None,65,73,55,47,75,85,3,0,Psychic,None,60,48,45,43,90,42,1,0,0
7577,Dark,None,65,150,60,115,60,115,3,0,Poison,None,50,50,62,40,62,65,5,0,0
7578,Water,None,100,100,90,150,140,90,3,1,Ghost,None,20,40,90,30,90,25,3,0,0
7579,Normal,None,65,76,84,54,96,105,4,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
7580,Normal,Flying,50,55,50,36,30,43,5,0,Dragon,None,77,120,90,60,90,48,5,0,1
7581,Bug,Ground,60,79,105,59,85,36,4,0,Ground,None,45,100,45,45,45,10,3,0,0
7582,Rock,Water,35,40,100,90,55,35,1,0,Ground,None,100,150,140,100,90,90,3,1,1
7583,Normal,Flying,35,85,45,35,35,75,1,0,Dark,Steel,65,125,100,60,70,70,5,0,0
7584,Fairy,None,95,70,73,95,90,60,1,0,Electric,None,70,75,60,105,60,105,3,0,1
7585,Water,Grass,40,30,30,40,50,30,3,0,Bug,None,80,70,40,100,60,145,5,0,1
7586,Water,None,35,65,35,65,35,65,2,0,Ground,None,68,72,78,38,42,32,4,0,0
7587,Rock,Ground,50,64,50,45,50,41,2,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
7588,Water,Psychic,95,75,180,130,80,30,1,0,Bug,Electric,70,77,60,97,60,108,5,0,1
7589,Ground,Ghost,59,74,50,35,50,35,5,0,Water,Psychic,90,65,65,40,40,15,1,0,0
7590,Grass,None,56,61,65,48,45,38,6,0,Fight,None,70,80,50,35,35,35,1,0,0
7591,Bug,Poison,45,25,50,25,25,35,1,0,Dragon,None,90,100,70,110,150,80,6,0,1
7592,Dragon,Psychic,80,130,100,160,120,110,3,1,Water,Ground,55,45,45,25,25,15,2,0,0
7593,Normal,Flying,45,40,60,40,75,50,3,0,Normal,Fight,65,136,94,54,96,135,4,0,1
7594,Bug,Steel,60,69,95,69,95,36,4,0,Fight,None,40,80,35,35,45,70,1,0,1
7595,Fire,Flying,78,81,71,74,69,126,6,0,Bug,None,50,35,55,25,25,15,3,0,0
7596,Normal,Flying,40,45,40,35,35,56,1,0,Normal,None,55,81,60,50,70,97,1,0,1
7597,Ice,Ground,110,130,80,70,60,80,4,0,Psychic,None,74,48,76,83,81,104,6,0,1
7598,Grass,Fairy,40,27,60,37,50,66,5,0,Normal,None,160,110,65,65,110,30,1,0,1
7599,Poison,Dark,103,93,67,71,61,84,4,0,Water,Fight,91,72,90,129,90,108,5,0,1
7600,Ice,Water,70,40,50,55,50,25,3,0,Ice,None,71,95,85,110,95,79,5,0,1
7601,Ground,Psychic,40,40,55,40,70,55,3,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
7602,Ground,None,68,72,78,38,42,32,4,0,Electric,None,80,120,79,95,79,70,4,0,0
7603,Normal,None,49,55,42,42,37,85,4,0,Dark,Flying,60,85,42,85,42,91,2,0,1
7604,Normal,Flying,76,65,45,92,42,91,4,0,Ghost,None,38,30,85,55,65,30,5,0,1
7605,Bug,None,40,29,45,29,45,36,4,0,Water,None,55,130,115,50,50,75,1,0,1
7606,Grass,None,45,49,65,49,65,45,2,0,Ground,Flying,75,95,125,45,75,95,4,0,1
7607,Steel,Ground,75,85,200,55,65,30,2,0,Psychic,None,95,23,48,23,48,23,3,0,0
7608,Bug,Steel,75,90,140,60,60,40,2,0,Fire,None,40,45,40,62,60,60,6,0,1
7609,Normal,None,100,70,70,65,65,45,2,0,Normal,Flying,70,83,50,37,50,60,5,0,1
7610,Steel,None,60,80,95,70,85,50,5,0,Fire,None,78,84,78,109,85,100,2,0,1
7611,Ghost,None,60,60,60,85,85,85,2,0,Normal,None,84,71,43,71,43,48,3,0,1
7612,Poison,Dragon,65,75,90,97,123,44,6,0,Fire,None,40,45,40,62,60,60,6,0,1
7613,Rock,Psychic,70,95,85,55,65,70,3,0,Grass,Fight,60,130,80,60,60,70,3,0,1
7614,Bug,Steel,71,120,95,120,95,99,5,0,Normal,None,110,85,95,80,95,50,4,0,0
7615,Grass,Poison,80,82,83,100,100,80,1,0,Grass,None,65,55,115,100,40,60,1,0,0
7616,Normal,None,75,80,60,65,90,102,6,0,Fight,None,90,130,80,65,85,55,1,0,0
7617,Fire,None,40,40,40,70,40,20,2,0,Ground,Dark,95,117,80,65,70,92,5,0,1
7618,Bug,Flying,60,70,50,100,50,65,3,0,Grass,Flying,35,35,40,35,55,50,2,0,0
7619,Bug,Flying,30,30,42,30,42,70,4,0,Water,Rock,100,90,130,45,65,55,3,0,1
7620,Bug,Flying,60,45,50,90,80,70,1,0,Rock,Dark,100,134,110,95,100,61,2,0,0
7621,Electric,Flying,55,75,60,75,60,103,5,0,Water,Electric,125,58,58,76,76,67,2,0,0
7622,Psychic,Fight,68,165,95,65,115,110,4,0,Electric,Normal,44,38,33,61,43,70,6,0,0
7623,Fire,Fight,60,85,60,85,60,55,3,0,Normal,Flying,85,120,70,50,60,100,4,0,1
7624,Fire,Rock,50,50,120,80,80,30,2,0,Water,Poison,40,40,35,50,100,70,1,0,1
7625,Electric,Steel,25,35,70,95,55,45,1,0,Poison,Dark,103,93,67,71,61,84,4,0,1
7626,Water,None,50,53,62,58,63,44,6,0,Fire,None,75,98,63,98,63,101,5,0,1
7627,Bug,None,50,35,55,25,25,15,3,0,Water,Dragon,90,120,100,150,120,100,4,1,1
7628,Water,Dragon,75,95,95,95,95,85,2,0,Normal,Flying,76,65,45,92,42,91,4,0,1
7629,Bug,Rock,50,65,85,35,35,55,5,0,Psychic,Flying,65,75,70,95,70,95,2,0,1
7630,Electric,Fire,50,65,107,105,107,86,4,0,Poison,None,73,100,60,100,60,65,3,0,0
7631,Fire,Fight,60,85,60,85,60,55,3,0,Normal,None,71,82,64,64,59,112,4,0,1
7632,Fight,None,85,105,85,40,50,40,5,0,Water,Rock,54,78,103,53,45,22,5,0,0
7633,Water,None,43,30,55,40,65,97,3,0,Fire,Fight,76,104,71,104,71,108,4,0,1
7634,Bug,Ghost,1,90,45,30,30,40,3,0,Bug,Ground,31,45,90,30,30,40,3,0,1
7635,Psychic,None,75,75,130,75,130,95,4,1,Fairy,Flying,55,40,85,80,105,40,2,0,0
7636,Grass,Flying,35,35,40,35,55,50,2,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
7637,Ghost,Grass,75,95,122,58,75,69,6,0,Electric,None,60,85,49,60,49,60,4,0,0
7638,Psychic,None,80,45,65,90,110,80,3,0,Dragon,Fire,100,120,100,150,120,90,5,1,1
7639,Fairy,None,60,80,50,40,40,30,2,0,Grass,Flying,35,35,40,35,55,50,2,0,1
7640,Ghost,None,64,165,75,93,83,75,3,0,Psychic,None,116,55,85,107,95,29,5,0,0
7641,Water,Ground,95,85,85,65,65,35,2,0,Water,Rock,55,55,85,65,85,35,2,0,1
7642,Rock,Bug,75,125,100,70,80,45,3,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
7643,Grass,Flying,100,103,75,120,75,127,4,1,Psychic,None,190,33,58,33,58,33,2,0,0
7644,Dragon,Ground,108,130,95,80,85,102,4,0,Normal,None,60,85,69,60,69,77,5,0,0
7645,Bug,Fire,85,60,65,135,105,100,5,0,Normal,None,60,60,60,60,60,60,3,0,0
7646,Fire,None,39,52,43,60,50,65,1,0,Dark,Psychic,53,54,53,37,46,45,6,0,0
7647,Normal,None,35,46,34,35,45,20,2,0,Grass,Flying,35,35,40,35,55,50,2,0,1
7648,Fight,None,75,80,55,25,35,35,5,0,Bug,Steel,75,90,140,60,60,40,2,0,1
7649,Water,None,43,80,65,50,35,35,3,0,Grass,Poison,60,70,65,125,105,90,4,0,1
7650,Dragon,None,66,117,70,40,50,67,5,0,Poison,None,35,60,44,40,54,55,1,0,0
7651,Electric,Grass,50,65,107,105,107,86,4,0,Grass,Dark,90,100,60,90,60,80,3,0,0
7652,Poison,Dragon,65,75,90,97,123,44,6,0,Fairy,None,35,20,65,40,65,20,2,0,0
7653,Bug,Grass,60,59,85,79,105,36,4,0,Water,Ice,130,85,80,85,95,60,1,0,1
7654,Water,None,59,63,80,65,80,58,1,0,Electric,None,40,30,50,55,55,100,1,0,1
7655,Water,None,75,75,60,83,60,60,5,0,Psychic,None,95,23,48,23,48,23,3,0,0
7656,Normal,None,60,60,60,60,60,60,3,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
7657,Electric,None,20,40,15,35,35,60,2,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
7658,Water,None,30,40,70,70,25,60,1,0,Fire,Fight,90,93,55,70,55,55,5,0,0
7659,Steel,Ground,75,125,230,55,95,30,2,0,Ghost,None,64,115,65,83,63,65,3,0,1
7660,Electric,Grass,50,65,107,105,107,86,4,0,Grass,None,61,78,95,56,58,57,6,0,0
7661,Grass,None,70,85,65,105,85,120,3,0,Grass,None,60,62,80,63,80,60,2,0,0
7662,Bug,None,65,73,55,47,75,85,3,0,Grass,None,56,61,65,48,45,38,6,0,0
7663,Dragon,None,77,120,90,60,90,48,5,0,Water,Ground,110,78,73,76,71,60,3,0,1
7664,Ghost,Flying,90,50,34,60,44,70,4,0,Bug,Ground,60,79,105,59,85,36,4,0,0
7665,Electric,None,65,65,60,110,95,130,1,0,Ghost,None,60,60,60,85,85,85,2,0,0
7666,Dragon,None,66,117,70,40,50,67,5,0,Bug,Steel,70,135,105,60,105,20,5,0,0
7667,Water,None,55,130,115,50,50,75,1,0,Bug,Flying,55,35,50,55,110,85,2,0,1
7668,Dragon,Fire,100,120,100,150,120,90,5,1,Normal,None,65,80,65,35,65,60,5,0,0
7669,Fire,None,65,130,60,95,110,65,1,0,Fight,Flying,78,92,75,74,63,118,6,0,1
7670,Fire,Normal,86,68,72,109,66,106,6,0,Bug,Grass,35,70,55,45,55,25,1,0,0
7671,Psychic,None,50,180,20,180,20,150,3,1,Fire,Psychic,75,69,72,114,100,104,6,0,0
7672,Grass,None,60,40,60,40,60,35,3,0,Fire,None,90,110,80,100,80,95,1,0,1
7673,Bug,Rock,50,65,85,35,35,55,5,0,Normal,None,38,36,38,32,36,57,6,0,1
7674,Water,Ground,105,95,75,85,75,74,5,0,Ground,None,100,150,140,100,90,90,3,1,1
7675,Electric,None,70,75,80,135,80,135,3,0,Grass,None,50,65,45,85,65,95,3,0,0
7676,Rock,Ground,50,64,50,45,50,41,2,0,Bug,Fire,55,85,55,50,55,60,5,0,1
7677,Steel,Psychic,60,75,100,55,80,50,3,0,Psychic,None,60,45,70,75,85,55,5,0,1
7678,Electric,None,65,83,57,95,85,105,1,0,Bug,Ghost,1,90,45,30,30,40,3,0,1
7679,Fairy,None,60,80,50,40,40,30,2,0,Fairy,None,78,65,68,112,154,75,6,0,1
7680,Dragon,Flying,105,150,90,150,90,95,3,1,Poison,None,40,65,95,60,45,35,1,0,0
7681,Electric,None,65,65,60,110,95,130,1,0,Fairy,None,126,131,95,131,98,99,6,1,0
7682,Electric,None,60,85,49,60,49,60,4,0,Water,None,100,75,115,90,115,85,2,1,1
7683,Psychic,None,40,35,30,120,70,105,1,0,Grass,None,70,85,65,105,85,120,3,0,1
7684,Fire,Flying,90,100,90,125,85,90,1,1,Fire,None,50,85,55,65,65,90,1,0,1
7685,Bug,None,45,22,60,27,30,29,6,0,Ground,None,90,60,60,40,40,40,2,0,1
7686,Grass,None,70,85,65,105,85,120,3,0,Ghost,Poison,60,65,60,130,75,110,1,0,0
7687,Water,Dark,70,140,70,110,65,105,3,0,Fairy,None,62,48,66,59,57,49,6,0,0
7688,Fairy,None,95,65,65,110,130,60,6,0,Dark,Fire,75,90,50,110,80,95,2,0,1
7689,Fire,Fight,60,85,60,85,60,55,3,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
7690,Dark,Dragon,92,105,90,125,90,98,5,0,Bug,Rock,70,95,125,65,75,45,5,0,0
7691,Steel,Psychic,100,100,100,100,100,100,3,1,Bug,None,45,22,60,27,30,29,6,0,0
7692,Ground,Dragon,50,70,50,50,50,70,3,0,Ground,None,35,80,50,50,70,120,1,0,1
7693,Grass,Fairy,60,67,85,77,75,116,5,0,Bug,Water,40,30,32,50,52,65,3,0,0
7694,Water,None,53,51,53,61,56,40,4,0,Poison,None,70,62,67,55,55,56,1,0,1
7695,Fight,None,45,85,50,55,50,65,5,0,Bug,Flying,70,60,62,80,82,60,3,0,0
7696,Rock,Ground,35,45,160,30,45,70,1,0,Steel,Rock,70,110,180,60,60,50,3,0,0
7697,Normal,None,55,20,35,20,45,75,2,0,Ground,Flying,89,125,90,115,80,101,5,1,1
7698,Grass,Ice,90,92,75,92,85,60,4,0,Water,Ice,90,70,80,70,95,70,1,0,1
7699,Normal,None,84,71,43,71,43,48,3,0,Water,None,75,98,63,98,63,101,5,0,1
7700,Bug,Grass,60,59,85,79,105,36,4,0,Water,Ice,130,85,80,85,95,60,1,0,1
7701,Water,None,130,65,60,110,95,65,1,0,Fairy,Flying,55,40,85,80,105,40,2,0,0
7702,Water,None,64,66,68,81,76,50,4,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
7703,Normal,Flying,35,85,45,35,35,75,1,0,Poison,Dark,70,90,110,60,75,95,4,0,1
7704,Grass,Dark,70,70,40,60,40,60,3,0,Normal,Flying,100,50,50,76,96,70,2,0,1
7705,Rock,None,85,135,130,60,80,25,5,0,Water,Electric,75,38,38,56,56,67,2,0,0
7706,Grass,None,50,85,40,85,40,35,3,0,Ghost,Poison,30,35,30,100,35,80,1,0,0
7707,Water,None,85,105,100,79,83,78,2,0,Normal,None,70,70,70,70,70,70,3,0,0
7708,Steel,Rock,70,110,180,60,60,50,3,0,Steel,Dragon,100,120,120,150,100,90,4,1,1
7709,Psychic,None,45,30,50,65,50,45,4,0,Rock,Dragon,82,121,119,69,59,71,6,0,1
7710,Poison,None,55,47,52,40,40,41,1,0,Rock,Ice,77,59,50,67,63,46,6,0,1
7711,Water,None,130,65,60,110,95,65,1,0,Grass,None,70,60,75,110,75,90,5,0,1
7712,Grass,Fairy,60,67,85,77,75,116,5,0,Electric,None,40,30,50,55,55,100,1,0,0
7713,Fight,None,35,35,35,35,35,35,2,0,Normal,None,95,110,95,40,95,55,5,0,1
7714,Dragon,None,68,75,53,83,113,60,6,0,Water,Rock,54,78,103,53,45,22,5,0,0
7715,Water,None,100,75,115,90,115,85,2,1,Fight,None,72,60,30,20,30,25,3,0,0
7716,Rock,Steel,60,55,145,75,150,40,4,0,Poison,Fight,83,106,65,86,65,85,4,0,1
7717,Poison,None,80,80,50,40,50,25,1,0,Dark,Psychic,86,92,88,68,75,73,6,0,1
7718,Water,None,50,52,48,65,50,55,1,0,Water,None,70,92,65,80,55,98,5,0,1
7719,Normal,Flying,45,50,43,40,38,62,6,0,Water,Ground,100,110,90,85,90,60,3,0,0
7720,Rock,Bug,75,125,100,70,80,45,3,0,Electric,None,65,65,60,110,95,130,1,0,1
7721,Grass,Poison,45,49,49,65,65,45,1,0,Grass,Flying,99,68,83,72,87,51,3,0,1
7722,Rock,Flying,75,140,65,112,65,110,5,0,Fire,Ground,70,100,70,105,75,40,3,0,0
7723,Bug,Electric,50,47,50,57,50,65,5,0,Fight,None,75,80,55,25,35,35,5,0,0
