,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
1439,Electric,None,55,40,40,65,45,35,2,0,Fairy,None,126,131,95,131,98,99,6,1,1
1440,Grass,None,45,35,50,70,50,30,5,0,Normal,Flying,60,85,60,50,50,125,3,0,1
1441,Normal,Fairy,50,20,40,20,40,20,3,0,Ground,Fire,100,180,160,150,90,90,3,1,1
1442,Water,None,50,52,48,65,50,55,1,0,Normal,None,135,85,40,40,85,5,4,0,1
1443,Grass,None,70,85,65,105,85,120,3,0,Normal,None,60,60,60,35,35,30,3,0,0
1444,Poison,Water,50,60,60,60,60,30,6,0,Poison,Dragon,65,75,90,97,123,44,6,0,1
1445,Dark,Fight,65,90,115,45,115,58,5,0,Rock,Ground,70,84,70,65,70,51,2,0,0
1446,Rock,None,70,105,105,50,40,20,5,0,Normal,Fairy,50,20,40,20,40,20,3,0,1
1447,Bug,Poison,40,60,40,40,40,30,2,0,Grass,Flying,99,68,83,72,87,51,3,0,1
1448,Ice,Ground,50,50,40,30,30,50,2,0,Fire,Flying,78,104,78,159,115,100,1,0,1
1449,Grass,None,56,61,65,48,45,38,6,0,Electric,Flying,50,65,107,105,107,86,4,0,1
1450,Dark,Flying,126,131,95,131,98,99,6,1,Normal,None,45,55,39,35,39,42,5,0,0
1451,Psychic,Flying,40,50,45,70,45,70,2,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
1452,Bug,Grass,60,59,85,79,105,36,4,0,Dragon,None,77,120,90,60,90,48,5,0,1
1453,Dragon,Ice,125,170,100,120,90,95,5,1,Water,Psychic,90,65,65,40,40,15,1,0,0
1454,Bug,Poison,60,50,70,50,90,65,3,0,Psychic,None,110,65,75,125,85,30,5,0,0
1455,Grass,Poison,40,30,35,50,70,55,4,0,Dark,Fire,75,90,90,140,90,115,2,0,1
1456,Dark,Fight,65,90,115,45,115,58,5,0,Dragon,Flying,105,150,90,150,90,95,3,1,1
1457,Grass,Flying,99,68,83,72,87,51,3,0,Water,Ground,50,48,43,46,41,60,3,0,1
1458,Electric,None,65,65,60,110,95,130,1,0,Steel,None,60,100,115,70,85,90,5,0,0
1459,Grass,None,50,65,45,85,65,95,3,0,Fire,Fight,60,85,60,85,60,55,3,0,1
1460,Rock,Water,35,40,100,90,55,35,1,0,Fire,None,75,95,67,125,95,83,4,0,1
1461,Electric,None,75,123,67,95,85,95,4,0,Poison,None,61,72,57,55,55,65,1,0,0
1462,Fire,None,58,64,58,80,65,80,1,0,Water,None,70,92,65,80,55,98,5,0,1
1463,Normal,None,110,85,95,80,95,50,4,0,Ice,Flying,90,85,100,95,125,85,1,1,1
1464,Ghost,Flying,150,80,44,90,54,80,4,0,Bug,Steel,60,69,95,69,95,36,4,0,0
1465,Normal,None,85,110,90,45,90,80,5,0,Normal,None,45,60,45,25,45,55,5,0,0
1466,Dragon,Psychic,80,90,80,130,110,110,3,1,Normal,Flying,65,90,65,61,61,100,1,0,0
1467,Psychic,None,80,105,105,105,105,80,4,1,Bug,Electric,50,47,50,57,50,65,5,0,0
1468,Rock,Grass,66,41,77,61,87,23,3,0,Fire,Flying,78,104,78,159,115,100,1,0,1
1469,Bug,Water,40,30,32,50,52,65,3,0,Dark,None,65,130,60,75,60,75,3,0,1
1470,Ground,Psychic,60,70,105,70,120,75,3,0,Water,None,50,53,62,58,63,44,6,0,0
1471,Bug,Electric,50,47,50,57,50,65,5,0,Water,Steel,84,86,88,111,101,60,4,0,0
1472,Water,None,69,69,76,69,86,91,4,0,Fight,None,67,82,62,46,48,43,6,0,0
1473,Dragon,Flying,75,70,90,70,105,80,3,0,Electric,Dragon,90,95,105,165,110,45,2,0,0
1474,Rock,Water,70,60,125,115,70,55,1,0,Fire,None,105,140,55,30,55,95,5,0,1
1475,Fire,Fight,110,123,65,100,65,65,5,0,Electric,Flying,55,75,60,75,60,103,5,0,1
1476,Electric,None,70,75,80,135,80,135,3,0,Rock,Ground,35,45,160,30,45,70,1,0,0
1477,Bug,Poison,60,50,70,50,90,65,3,0,Rock,Psychic,70,95,85,55,65,70,3,0,1
1478,Ground,None,35,80,50,50,70,120,1,0,Fire,None,90,110,80,100,80,95,1,0,0
1479,Fire,Psychic,105,30,105,140,105,55,5,0,Steel,None,60,100,115,70,85,90,5,0,1
1480,Bug,Poison,40,55,99,40,79,47,5,0,Ice,Water,110,80,90,95,90,65,3,0,1
1481,Water,None,55,84,105,114,75,52,3,0,Dark,Flying,110,65,105,55,95,80,5,0,1
1482,Psychic,None,60,25,35,70,80,60,3,0,Ice,None,80,50,100,100,200,50,3,1,0
1483,Steel,Psychic,40,55,80,35,60,30,3,0,Water,None,80,92,65,65,80,68,1,0,1
1484,Fire,None,115,115,85,90,75,100,2,1,Water,None,50,50,40,50,40,64,5,0,0
1485,Ghost,None,64,165,75,93,83,75,3,0,Grass,Ice,60,62,50,62,60,40,4,0,0
1486,Rock,None,80,100,200,50,100,50,3,1,Normal,Water,79,85,60,55,60,71,4,0,1
1487,Ghost,Dragon,150,100,120,100,120,90,4,1,Bug,Flying,70,110,80,55,80,105,1,0,1
1488,Grass,Poison,114,85,70,85,80,30,5,0,Electric,None,70,75,80,135,80,135,3,0,0
1489,Fire,None,70,85,140,85,70,20,3,0,Water,None,100,100,90,150,140,90,3,1,1
1490,Water,Poison,65,95,75,55,55,85,2,0,Normal,Flying,76,65,45,92,42,91,4,0,1
1491,Normal,Psychic,100,77,77,128,128,90,5,0,Water,Poison,80,70,65,80,120,100,1,0,1
1492,Normal,Flying,52,65,55,58,62,60,1,0,Water,None,55,84,105,114,75,52,3,0,0
1493,Rock,Water,30,80,90,55,45,55,1,0,Rock,Water,42,52,67,39,56,50,6,0,0
1494,Dragon,None,61,84,65,70,70,70,1,0,Psychic,None,65,40,50,125,60,30,5,0,0
1495,Water,None,50,52,48,65,50,55,1,0,Electric,Dragon,90,95,105,165,110,45,2,0,0
1496,Bug,None,65,125,100,55,70,85,1,0,Fire,None,65,100,70,80,80,105,1,0,1
1497,Psychic,None,74,48,76,83,81,104,6,0,Bug,None,50,40,85,40,65,25,5,0,0
1498,Bug,Steel,60,69,95,69,95,36,4,0,Normal,None,84,71,43,71,43,48,3,0,1
1499,Normal,Flying,100,50,50,76,96,70,2,0,Rock,Water,30,80,90,55,45,55,1,0,0
1500,Fairy,None,50,25,28,45,55,15,2,0,Water,Psychic,95,75,180,130,80,30,1,0,1
1501,Poison,Flying,85,90,80,70,80,130,2,0,Normal,Ground,85,56,77,50,77,78,6,0,0
1502,Grass,Steel,74,94,131,54,116,20,5,0,Dark,Dragon,92,105,90,125,90,98,5,0,1
1503,Steel,Ghost,60,150,50,150,50,60,6,0,Dark,None,40,65,40,80,40,65,5,0,1
1504,Normal,Water,79,85,60,55,60,71,4,0,Bug,None,45,30,35,20,20,45,1,0,0
1505,Poison,None,73,100,60,100,60,65,3,0,Psychic,None,60,45,70,75,85,55,5,0,0
1506,Normal,None,65,70,60,65,65,115,1,0,Fire,None,105,140,55,30,55,95,5,0,0
1507,Poison,Flying,85,90,80,70,80,130,2,0,Water,None,55,84,105,114,75,52,3,0,0
1508,Grass,None,75,98,63,98,63,101,5,0,Bug,Fire,55,85,55,50,55,60,5,0,0
1509,Water,None,35,65,35,65,35,65,2,0,Electric,None,60,85,49,60,49,60,4,0,0
1510,Flying,Dragon,85,70,80,97,80,123,6,0,Bug,Poison,65,90,40,45,80,75,1,0,0
1511,Water,Rock,55,55,85,65,85,35,2,0,Water,Ground,75,65,55,65,55,69,5,0,1
1512,Dragon,Flying,91,134,95,100,100,80,1,0,Dark,None,65,150,60,115,60,115,3,0,1
1513,Fight,Psychic,60,100,85,80,85,100,3,0,Water,None,43,80,65,50,35,35,3,0,0
1514,Grass,Poison,75,80,85,110,90,50,1,0,Fight,None,45,85,50,55,50,65,5,0,1
1515,Ghost,Grass,65,90,122,58,75,84,6,0,Water,None,41,56,40,62,44,71,6,0,0
1516,Water,Flying,45,20,50,60,120,50,4,0,Normal,None,38,30,41,30,41,60,3,0,1
1517,Ice,None,80,80,80,80,80,80,3,0,Bug,Flying,60,70,50,100,50,65,3,0,0
1518,Fight,None,45,85,50,55,50,65,5,0,Fairy,None,70,45,48,60,65,35,1,0,0
1519,Fire,Water,80,110,120,130,90,70,6,1,Dark,Fire,75,90,50,110,80,95,2,0,1
1520,Ghost,None,60,60,60,105,105,105,4,0,Steel,Ground,75,125,230,55,95,30,2,0,1
1521,Fight,None,40,80,35,35,45,70,1,0,Rock,Ground,55,95,115,45,45,35,1,0,0
1522,Dragon,Psychic,80,130,100,160,120,110,3,1,Ghost,Poison,60,65,80,170,95,130,1,0,1
1523,Fight,None,50,120,53,35,110,87,1,0,Psychic,None,85,73,70,73,115,67,1,0,0
1524,Fire,Fight,60,85,60,85,60,55,3,0,Electric,None,35,55,40,50,50,90,1,0,1
1525,Normal,Flying,83,80,75,70,70,101,1,0,Psychic,Flying,40,50,45,70,45,70,2,0,0
1526,Normal,None,160,110,65,65,110,30,1,0,Ground,Steel,110,135,60,50,65,88,5,0,1
1527,Electric,None,65,65,60,110,95,130,1,0,Water,None,100,150,90,180,160,90,3,1,0
1528,Water,Fight,91,72,90,129,90,108,5,0,Bug,Flying,70,60,62,80,82,60,3,0,0
1529,Normal,Grass,60,60,50,40,50,75,5,0,Ice,None,65,60,110,130,95,65,4,0,0
1530,Ground,Psychic,40,40,55,40,70,55,3,0,Fire,None,65,63,45,45,45,45,5,0,0
1531,Fairy,None,78,52,60,63,65,23,6,0,Grass,Poison,40,30,35,50,70,55,4,0,1
1532,Grass,Poison,60,70,65,125,105,90,4,0,Rock,Water,42,52,67,39,56,50,6,0,0
1533,Dragon,Ice,125,170,100,120,90,95,5,1,Normal,None,75,100,95,40,70,110,1,0,1
1534,Water,Fight,91,72,90,129,90,108,5,0,Bug,None,65,47,55,73,75,85,3,0,0
1535,Water,None,70,92,65,80,55,98,5,0,Steel,Flying,65,80,140,40,70,70,2,0,0
1536,Fairy,None,95,65,65,110,130,60,6,0,Dark,Steel,65,125,100,60,70,70,5,0,1
1537,Psychic,Fairy,68,65,65,125,115,80,3,0,Fairy,None,35,20,65,40,65,20,2,0,0
1538,Grass,Poison,80,100,123,122,120,80,1,0,Normal,Flying,60,110,70,60,60,100,1,0,1
1539,Dark,None,60,105,60,120,60,105,5,0,Water,None,43,30,55,40,65,97,3,0,0
1540,Rock,Grass,66,41,77,61,87,23,3,0,Rock,Water,30,80,90,55,45,55,1,0,1
1541,Dark,Fight,50,75,70,35,70,48,5,0,Psychic,Grass,100,100,100,100,100,100,2,0,0
1542,Psychic,None,75,75,75,125,95,40,5,0,Dark,None,65,150,60,115,60,115,3,0,1
1543,Dark,Dragon,52,65,50,45,50,38,5,0,Water,None,30,45,55,70,55,85,1,0,1
1544,Electric,None,20,40,15,35,35,60,2,0,Ice,Ghost,70,80,70,80,70,110,4,0,1
1545,Water,None,69,69,76,69,86,91,4,0,Bug,Poison,60,50,70,50,90,65,3,0,0
1546,Steel,None,80,75,150,75,150,50,3,1,Ghost,Flying,90,50,34,60,44,70,4,0,1
1547,Rock,Dragon,82,121,119,69,59,71,6,0,Grass,None,70,60,75,110,75,90,5,0,1
1548,Ghost,None,64,115,65,83,63,65,3,0,Rock,Dark,100,164,150,95,120,71,2,0,1
1549,Water,None,65,80,80,59,63,58,2,0,Bug,Steel,58,109,112,48,48,109,5,0,1
1550,Ice,Water,70,40,50,55,50,25,3,0,Fire,Fight,90,93,55,70,55,55,5,0,1
1551,Electric,Normal,62,55,52,109,94,109,6,0,Water,None,75,75,60,83,60,60,5,0,0
1552,Ghost,Flying,150,80,44,90,54,80,4,0,Poison,Dark,63,63,47,41,41,74,4,0,0
1553,Psychic,Flying,40,50,45,70,45,70,2,0,Dark,Fight,50,75,70,35,70,48,5,0,1
1554,Bug,None,50,40,85,40,65,25,5,0,Normal,Flying,60,30,30,36,56,50,2,0,1
1555,Ice,Ground,100,100,80,60,60,50,2,0,Normal,Flying,40,55,30,30,30,60,4,0,1
1556,Fight,Psychic,30,40,55,40,55,60,3,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
1557,Water,Dragon,90,120,100,150,120,100,4,1,Fire,Rock,50,50,120,80,80,30,2,0,0
1558,Psychic,Dark,80,160,60,170,130,80,6,1,Normal,None,55,20,35,20,45,75,2,0,0
1559,Bug,None,38,35,40,27,25,35,6,0,Fire,None,65,63,45,45,45,45,5,0,1
1560,Fire,Flying,78,84,78,109,85,100,1,0,Water,None,64,66,68,81,76,50,4,0,0
1561,Grass,Poison,114,85,70,85,80,30,5,0,Grass,None,40,45,35,65,55,70,3,0,0
1562,Steel,Psychic,67,89,116,79,116,33,4,0,Water,Psychic,95,75,80,100,110,30,2,0,0
1563,Steel,Ground,75,85,200,55,65,30,2,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
1564,Fight,None,85,105,85,40,50,40,5,0,Rock,Fight,91,129,90,72,90,108,5,1,1
1565,Fight,None,120,100,85,30,85,45,5,0,Electric,None,20,40,15,35,35,60,2,0,1
1566,Poison,Flying,75,80,70,65,75,90,1,0,Water,None,44,48,65,50,64,43,1,0,0
1567,Water,Rock,74,108,133,83,65,32,5,0,Bug,Electric,70,77,60,97,60,108,5,0,1
1568,Ghost,Grass,49,66,70,44,55,51,6,0,Ground,Rock,80,85,95,30,30,25,1,0,0
1569,Dark,None,64,88,50,88,50,106,5,0,Grass,None,74,100,72,90,72,46,4,0,0
1570,Grass,None,75,80,95,90,100,50,2,0,Electric,None,60,50,70,80,80,140,1,0,0
1571,Psychic,None,25,20,15,105,55,90,1,0,Psychic,None,65,65,60,130,95,110,2,0,1
1572,Normal,Flying,70,83,50,37,50,60,5,0,Normal,Flying,60,110,70,60,60,100,1,0,1
1573,Grass,None,55,68,64,45,55,31,4,0,Water,Dark,70,140,70,110,65,105,3,0,1
1574,Normal,Flying,55,75,50,40,40,80,4,0,Normal,Flying,60,30,30,36,56,50,2,0,0
1575,Fire,None,39,52,43,60,50,65,2,0,Fire,None,50,85,55,65,65,90,1,0,1
1576,Grass,Poison,80,82,83,100,100,80,1,0,Ice,None,80,120,80,120,80,100,3,0,1
1577,Water,None,95,60,79,100,125,81,3,0,Poison,Water,50,60,60,60,60,30,6,0,0
1578,Dragon,Ground,108,100,121,81,95,95,6,1,Fire,None,39,52,43,60,50,65,1,0,0
1579,Dark,None,95,65,110,60,130,65,2,0,Ground,None,90,60,60,40,40,40,2,0,0
1580,Fairy,None,78,52,60,63,65,23,6,0,Dragon,None,90,100,70,110,150,80,6,0,0
1581,Electric,Fairy,67,58,57,81,67,101,6,0,Fight,None,45,85,50,55,50,65,5,0,0
1582,Water,Ice,50,95,180,85,45,70,1,0,Steel,None,70,140,230,60,80,50,3,0,0
1583,Ice,Ground,50,50,40,30,30,50,2,0,Ghost,Fire,60,55,90,145,90,80,5,0,1
1584,Normal,Flying,50,55,50,36,30,43,5,0,Fairy,None,44,38,39,61,79,42,6,0,0
1585,Normal,None,70,70,70,70,70,70,3,0,Dragon,None,46,87,60,30,40,57,5,0,0
1586,Psychic,None,25,20,15,105,55,90,1,0,Grass,Poison,80,100,123,122,120,80,1,0,0
1587,Dragon,Ground,108,170,115,120,95,92,4,0,Normal,None,150,160,100,95,65,100,3,0,1
1588,Psychic,None,65,65,60,130,95,110,2,0,Electric,None,80,120,79,95,79,70,4,0,0
1589,Electric,None,40,30,50,55,55,100,1,0,Rock,Ground,70,84,70,65,70,51,2,0,1
1590,Psychic,None,55,50,45,135,95,120,1,0,Water,None,100,75,115,90,115,85,2,1,0
1591,Bug,Grass,60,95,80,60,80,30,1,0,Normal,None,85,76,64,45,55,90,2,0,1
1592,Fire,Psychic,105,30,105,140,105,55,5,0,Normal,None,60,90,70,60,120,40,3,0,0
1593,Ice,Water,110,80,90,95,90,65,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
1594,Water,None,53,51,53,61,56,40,4,0,Dragon,Psychic,80,80,90,110,130,110,3,1,1
1595,Water,Psychic,95,75,180,130,80,30,1,0,Steel,Flying,65,80,140,40,70,70,2,0,1
1596,Psychic,None,50,95,90,95,90,180,3,1,Water,Dragon,75,95,95,95,95,85,2,0,0
1597,Bug,Steel,70,150,140,65,100,75,2,0,Normal,Grass,80,100,70,60,70,95,5,0,1
1598,Normal,None,65,70,60,65,65,115,1,0,Bug,Flying,65,155,120,65,90,105,1,0,0
1599,Bug,Steel,60,69,95,69,95,36,4,0,Bug,Flying,86,76,86,116,56,95,4,0,1
1600,Fire,Fight,76,104,71,104,71,108,4,0,Fire,None,65,95,57,100,85,93,1,0,0
1601,Normal,Flying,65,90,65,61,61,100,1,0,Ghost,Dragon,150,100,120,100,120,90,4,1,1
1602,Normal,None,120,120,120,120,120,120,4,1,Ice,Flying,45,55,45,65,45,75,2,0,0
1603,Ground,Flying,65,75,105,35,65,85,2,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
1604,Dark,Fire,75,90,90,140,90,115,2,0,Normal,Fight,65,136,94,54,96,135,4,0,1
1605,Grass,None,100,100,100,100,100,100,4,1,Poison,None,80,95,82,60,82,75,5,0,0
1606,Ground,None,50,50,95,40,50,35,1,0,Water,Fight,91,72,90,129,90,108,5,0,1
1607,Normal,Flying,60,110,70,60,60,100,1,0,Fire,Flying,106,130,90,110,154,90,2,1,0
1608,Grass,None,100,100,125,110,50,50,4,0,Grass,Fight,88,107,122,74,75,64,6,0,1
1609,Electric,Steel,25,35,70,95,55,45,1,0,Bug,Poison,30,45,59,30,39,57,5,0,1
1610,Psychic,Fairy,28,25,25,45,35,40,3,0,Electric,None,40,30,50,55,55,100,1,0,1
1611,Grass,None,40,40,50,30,30,30,3,0,Dragon,Flying,95,135,80,110,80,100,3,0,1
1612,Water,None,100,100,90,150,140,90,3,1,Ice,Ground,50,50,40,30,30,50,2,0,0
1613,Bug,Ground,60,79,105,59,85,36,4,0,Psychic,None,40,35,30,120,70,105,1,0,0
1614,Bug,Flying,55,35,50,55,110,85,2,0,Ice,None,71,95,85,110,95,79,5,0,0
1615,Rock,Flying,55,112,45,74,45,70,5,0,Water,Poison,65,95,75,55,55,85,2,0,1
1616,Electric,None,45,60,32,50,32,76,5,0,Fire,Flying,78,81,71,74,69,126,6,0,1
1617,Water,Ice,90,70,80,70,95,70,1,0,Fire,Fight,80,120,70,110,70,80,3,0,1
1618,Electric,None,70,75,80,135,80,135,3,0,Fire,None,65,63,45,45,45,45,5,0,0
1619,Rock,Ground,35,45,160,30,45,70,1,0,Fight,None,65,125,60,95,60,105,5,0,1
1620,Water,None,170,90,45,90,45,60,3,0,Grass,None,65,110,130,60,65,95,4,0,1
1621,Dragon,None,90,100,70,110,150,80,6,0,Psychic,None,74,48,76,83,81,104,6,0,1
1622,Water,Ground,75,65,55,65,55,69,5,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
1623,Water,None,55,104,105,94,75,52,3,0,Rock,Grass,86,81,97,81,107,43,3,0,0
1624,Bug,None,45,30,35,20,20,45,1,0,Poison,Dark,103,93,67,71,61,84,4,0,1
1625,Water,None,50,52,48,65,50,55,1,0,Normal,Water,79,85,60,55,60,71,4,0,1
1626,Poison,Flying,40,45,35,30,40,55,1,0,Ice,None,80,50,100,100,200,50,3,1,0
1627,Bug,Steel,75,90,140,60,60,40,2,0,Grass,None,60,62,80,63,80,60,2,0,1
1628,Fire,None,39,52,43,60,50,65,1,0,Water,None,50,53,48,53,48,64,5,0,0
1629,Ghost,Grass,43,70,48,50,60,38,6,0,Poison,Fight,83,106,65,86,65,85,4,0,1
1630,Electric,None,45,63,37,65,55,95,2,0,Ghost,Grass,59,66,70,44,55,41,6,0,0
1631,Rock,Ground,80,120,130,55,65,45,1,0,Normal,Flying,45,50,43,40,38,62,6,0,1
1632,Water,Flying,95,125,79,60,100,81,1,0,Ground,Dragon,50,70,50,50,50,70,3,0,0
1633,Fire,Flying,78,84,78,109,85,100,1,0,Poison,None,40,65,95,60,45,35,1,0,0
1634,Steel,Fight,91,90,129,90,72,108,5,1,Poison,Flying,40,45,35,30,40,55,1,0,0
1635,Psychic,Fight,68,125,65,65,115,80,4,0,Rock,None,70,100,115,30,65,30,2,0,0
1636,Bug,Rock,50,65,85,35,35,55,5,0,Normal,None,255,10,10,75,135,55,2,0,1
1637,Dragon,None,46,87,60,30,40,57,5,0,Normal,None,55,66,44,44,56,85,4,0,1
1638,Normal,None,55,81,60,50,70,97,1,0,Electric,Grass,50,65,107,105,107,86,4,0,0
1639,Water,Dragon,75,95,95,95,95,85,2,0,Poison,Flying,75,80,70,65,75,90,1,0,1
1640,Normal,Fairy,103,60,126,80,126,50,5,0,Grass,None,61,78,95,56,58,57,6,0,1
1641,Normal,None,75,100,95,40,70,110,1,0,Normal,None,150,160,100,95,65,100,3,0,0
1642,Bug,None,65,47,55,73,75,85,3,0,Normal,None,55,20,35,20,45,75,2,0,0
1643,Fire,Water,80,110,120,130,90,70,6,1,Bug,Electric,50,47,50,57,50,65,5,0,0
1644,Electric,None,55,40,40,65,45,35,2,0,Water,Dark,70,120,40,95,40,95,3,0,1
1645,Rock,None,70,100,115,30,65,30,2,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
1646,Electric,None,60,90,55,90,80,110,1,0,Fire,Psychic,105,30,105,140,105,55,5,0,0
1647,Ice,Flying,90,85,100,95,125,85,1,1,Rock,Fairy,50,50,150,50,150,50,6,0,0
1648,Electric,Grass,50,65,107,105,107,86,4,0,Grass,None,70,60,70,87,78,85,4,0,0
1649,Water,Ghost,55,40,50,65,85,40,5,0,Psychic,None,65,65,60,130,95,110,2,0,1
1650,Bug,None,50,40,85,40,65,25,5,0,Dragon,None,46,87,60,30,40,57,5,0,1
1651,Rock,Fight,91,129,90,72,90,108,5,1,Water,Steel,84,86,88,111,101,60,4,0,0
1652,Grass,Poison,65,90,50,85,45,55,1,0,Electric,Fairy,67,58,57,81,67,101,6,0,0
1653,Ghost,Dark,50,92,108,92,108,35,4,0,Bug,None,50,75,45,40,45,60,5,0,1
1654,Water,None,85,105,55,85,50,115,4,0,Water,None,80,80,80,80,80,80,4,0,0
1655,Normal,Flying,76,65,45,92,42,91,4,0,Ice,None,50,50,50,50,50,50,3,0,0
1656,Dark,Fire,45,60,30,80,50,65,2,0,Poison,None,61,72,57,55,55,65,1,0,1
1657,Grass,None,66,65,48,62,57,52,6,0,Steel,Rock,50,70,100,40,40,30,3,0,0
1658,Bug,Steel,75,90,140,60,60,40,2,0,Water,None,85,105,55,85,50,115,4,0,1
1659,Grass,None,100,100,100,100,100,100,4,1,Fight,Flying,78,92,75,74,63,118,6,0,1
1660,Water,Ground,111,83,68,92,82,39,4,0,Rock,Grass,86,81,97,81,107,43,3,0,1
1661,Psychic,None,110,65,75,125,85,30,5,0,Psychic,Flying,40,50,45,70,45,70,2,0,1
1662,Rock,Ground,35,45,160,30,45,70,1,0,Normal,None,90,55,75,60,75,30,1,0,0
1663,Water,None,64,66,68,81,76,50,4,0,Water,Dragon,90,120,100,150,120,100,4,1,1
1664,Water,None,20,10,55,15,20,80,1,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
1665,Psychic,None,106,150,70,194,120,140,1,1,Normal,None,45,60,45,25,45,55,5,0,0
1666,Fire,None,58,64,58,80,65,80,2,0,Normal,None,78,70,61,50,61,100,3,0,1
1667,Normal,Flying,85,120,70,50,60,100,4,0,Dragon,None,45,50,35,55,75,40,6,0,0
1668,Grass,Psychic,60,40,80,60,45,40,1,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
1669,Ice,Water,90,60,70,75,70,45,3,0,Poison,None,60,85,69,65,79,80,1,0,1
1670,Rock,Steel,30,42,118,42,88,30,4,0,Grass,Dark,70,115,60,115,60,55,3,0,1
1671,Water,Ghost,55,40,50,65,85,40,5,0,Poison,Flying,40,45,35,30,40,55,1,0,1
1672,Ghost,Dragon,150,120,100,120,100,90,4,1,Dragon,Ground,68,90,65,50,55,82,4,0,0
1673,Ghost,None,38,30,85,55,65,30,5,0,Fight,None,120,100,85,30,85,45,5,0,0
1674,Dark,None,64,88,50,88,50,106,5,0,Normal,None,73,95,62,85,65,85,2,0,0
1675,Normal,None,55,81,60,50,70,97,1,0,Ground,Dark,50,72,35,35,35,65,5,0,0
1676,Normal,Flying,100,50,50,76,96,70,2,0,Electric,None,65,85,70,75,70,40,5,0,0
1677,Steel,Ghost,60,50,150,50,150,60,6,0,Normal,Flying,100,123,75,57,75,80,5,0,1
1678,Grass,None,40,40,50,30,30,30,3,0,Electric,Grass,50,65,107,105,107,86,4,0,1
1679,Ground,None,60,80,110,50,80,45,1,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
1680,Ground,None,60,85,40,30,45,68,5,0,Fight,None,40,70,40,35,40,60,4,0,0
1681,Psychic,None,60,25,35,70,80,60,3,0,Normal,None,70,65,65,55,55,70,3,0,1
1682,Water,Ground,55,45,45,25,25,15,2,0,Bug,Flying,60,45,50,90,80,70,1,0,1
1683,Normal,Flying,45,40,60,40,75,50,3,0,Water,None,43,80,65,50,35,35,3,0,0
1684,Dragon,None,77,120,90,60,90,48,5,0,Bug,Rock,50,65,85,35,35,55,5,0,1
1685,Water,Poison,80,70,65,80,120,100,1,0,Fire,Flying,106,130,90,110,154,90,2,1,0
1686,Electric,None,90,75,85,115,90,55,2,0,Water,None,50,53,48,53,48,64,5,0,1
1687,Steel,None,60,80,95,70,85,50,5,0,Bug,None,50,75,45,40,45,60,5,0,1
1688,Normal,Flying,63,60,55,50,50,71,1,0,Dragon,None,41,64,45,50,50,50,1,0,0
1689,Ghost,Fire,60,55,90,145,90,80,5,0,Poison,None,50,50,62,40,62,65,5,0,0
1690,Ice,None,71,95,85,110,95,79,5,0,Normal,Flying,85,120,70,50,60,100,4,0,1
1691,Normal,None,73,115,60,60,60,90,3,0,Steel,None,60,100,115,70,85,90,5,0,1
1692,Dark,Fire,45,60,30,80,50,65,2,0,Water,None,165,75,80,40,45,65,5,0,1
1693,Grass,None,75,75,55,105,85,30,2,0,Normal,Flying,70,83,50,37,50,60,5,0,1
1694,Steel,Psychic,40,55,80,35,60,30,3,0,Water,Fairy,100,50,80,60,80,50,2,0,1
1695,Rock,Ground,55,95,115,45,45,35,1,0,Steel,Flying,65,80,140,40,70,70,2,0,1
1696,Water,None,65,65,65,50,50,90,1,0,Psychic,Fairy,68,85,65,165,135,100,3,0,1
1697,Normal,None,80,80,80,55,55,90,3,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
1698,Normal,None,60,60,60,35,35,30,3,0,Water,Psychic,95,75,80,100,110,30,2,0,1
1699,Fight,None,50,120,53,35,110,87,1,0,Dark,Fire,45,60,30,80,50,65,2,0,0
1700,Electric,None,75,100,63,80,63,116,5,0,Steel,Ghost,45,80,100,35,37,28,6,0,1
1701,Water,Poison,40,40,35,50,100,70,1,0,Dark,None,95,65,110,60,130,65,2,0,0
1702,Electric,None,65,83,57,95,85,105,1,0,Water,None,30,40,70,70,25,60,1,0,0
1703,Psychic,None,80,45,65,90,110,80,3,0,Rock,Water,70,60,125,115,70,55,1,0,0
1704,Poison,Fight,83,106,65,86,65,85,4,0,Fire,None,50,85,55,65,65,90,1,0,1
1705,Normal,None,40,45,35,40,40,90,1,0,Grass,Fairy,40,27,60,37,50,66,5,0,0
1706,Grass,None,100,100,125,110,50,50,4,0,Water,None,35,64,85,74,55,32,3,0,0
1707,Steel,Rock,60,90,140,50,50,40,3,0,Grass,None,75,98,63,98,63,101,5,0,1
1708,Psychic,None,55,50,65,175,95,150,1,0,Flying,Dragon,85,70,80,97,80,123,6,0,0
