,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
46311,Fire,Fight,76,104,71,104,71,108,4,0,Fire,Normal,86,68,72,109,66,106,6,0,0
46312,Dark,None,70,90,90,135,90,125,4,1,Ice,None,80,120,80,120,80,100,3,0,0
46313,Fight,Psychic,30,40,55,40,55,60,3,0,Normal,Flying,83,80,80,135,80,121,1,0,1
46314,Bug,None,40,29,45,29,45,36,4,0,Bug,None,50,40,85,40,65,25,5,0,0
46315,Psychic,None,50,70,160,70,160,90,3,1,Electric,None,65,85,70,75,70,40,5,0,0
46316,Rock,None,70,100,115,30,65,30,2,0,Water,Dark,95,155,109,70,130,81,1,0,1
46317,Bug,Grass,35,70,55,45,55,25,1,0,Normal,Flying,50,55,50,36,30,43,5,0,1
46318,Electric,Steel,25,35,70,95,55,45,1,0,Electric,None,85,115,80,105,80,50,5,0,1
46319,Normal,Flying,40,55,30,30,30,60,4,0,Steel,Fight,91,90,129,90,72,108,5,1,1
46320,Steel,Fairy,57,80,91,80,87,75,6,0,Water,Electric,75,38,38,56,56,67,2,0,0
46321,Water,None,35,65,35,65,35,65,2,0,Bug,Fight,80,125,75,40,95,85,2,0,1
46322,Grass,None,75,98,63,98,63,101,5,0,Water,None,55,104,105,94,75,52,3,0,0
46323,Normal,None,60,85,69,60,69,77,5,0,Rock,Flying,80,105,65,60,75,130,1,0,1
46324,Water,None,50,53,62,58,63,44,6,0,Water,None,75,75,60,83,60,60,5,0,1
46325,Ice,None,50,50,50,50,50,50,3,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
46326,Dark,None,70,90,70,60,60,70,3,0,Poison,Ground,81,102,77,85,75,85,1,0,1
46327,Fire,Fight,80,160,80,130,80,100,3,0,Dragon,Electric,100,150,120,120,100,90,5,1,0
46328,Ghost,Grass,43,70,48,50,60,38,6,0,Water,None,55,55,45,63,45,45,5,0,1
46329,Dark,Fire,75,90,50,110,80,95,2,0,Electric,None,45,65,34,40,34,45,4,0,0
46330,Fight,None,75,125,75,30,75,85,5,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
46331,Grass,Ice,90,92,75,92,85,60,4,0,Rock,Ground,50,64,50,45,50,41,2,0,0
46332,Steel,Psychic,60,75,100,55,80,50,3,0,Ice,None,70,50,30,95,135,105,5,0,1
46333,Normal,None,75,95,60,65,60,115,5,0,Bug,Flying,70,94,50,94,50,66,4,0,0
46334,Psychic,Flying,67,57,55,77,55,114,5,0,Water,None,50,50,40,50,40,64,5,0,0
46335,Fairy,None,95,65,65,110,130,60,6,0,Fire,None,75,98,63,98,63,101,5,0,1
46336,Dark,Ice,70,120,65,45,85,125,4,0,Psychic,None,75,75,130,75,130,95,4,1,0
46337,Grass,Flying,99,68,83,72,87,51,3,0,Electric,None,60,45,70,45,90,95,4,0,1
46338,Normal,Flying,65,90,65,61,61,100,1,0,Normal,None,65,60,70,85,75,40,1,0,0
46339,Ground,None,60,80,110,50,80,45,1,0,Water,None,55,104,105,94,75,52,3,0,1
46340,Normal,None,55,55,50,45,65,55,1,0,Water,Dark,45,90,20,65,20,65,3,0,1
46341,Ice,Water,70,40,50,55,50,25,3,0,Rock,Ground,70,84,70,65,70,51,2,0,1
46342,Grass,Poison,60,65,70,85,75,40,1,0,Electric,None,55,40,40,65,45,35,2,0,0
46343,Normal,None,75,80,60,65,90,102,6,0,Dark,None,41,50,37,50,37,66,5,0,0
46344,Normal,None,60,85,69,60,69,77,5,0,Electric,Normal,62,55,52,109,94,109,6,0,1
46345,Water,Ground,100,150,110,95,110,70,3,0,Fire,Psychic,75,69,72,114,100,104,6,0,1
46346,Dark,Psychic,86,92,88,68,75,73,6,0,Water,None,95,100,85,108,70,70,5,0,0
46347,Flying,None,79,115,70,125,80,111,5,1,Ground,Dark,50,72,35,35,35,65,5,0,0
46348,Bug,Poison,45,25,50,25,25,35,1,0,Normal,None,104,91,63,91,73,68,3,0,1
46349,Fire,None,78,84,78,109,85,100,2,0,Fairy,None,50,25,28,45,55,15,2,0,0
46350,Fight,Psychic,60,60,75,60,75,80,3,0,Rock,Grass,86,81,97,81,107,43,3,0,0
46351,Ghost,None,40,70,130,60,130,25,3,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
46352,Ice,None,55,70,40,60,40,40,5,0,Normal,None,60,60,60,35,35,30,3,0,0
46353,Ground,Psychic,40,40,55,40,70,55,3,0,Normal,None,85,80,70,135,75,90,4,0,1
46354,Water,None,59,63,80,65,80,58,1,0,Rock,None,67,125,40,30,30,58,4,0,1
46355,Normal,Flying,55,75,50,40,40,80,4,0,Psychic,None,100,100,100,100,100,100,1,0,1
46356,Bug,Ghost,1,90,45,30,30,40,3,0,Dark,None,40,65,40,80,40,65,5,0,1
46357,Water,None,130,70,35,70,35,60,3,0,Ground,None,75,100,110,45,55,65,1,0,1
46358,Water,Fight,91,72,90,129,90,108,5,0,Normal,Flying,35,85,45,35,35,75,1,0,0
46359,Poison,Dark,70,90,110,60,75,95,4,0,Bug,None,65,73,55,47,75,85,3,0,0
46360,Steel,None,70,140,230,60,80,50,3,0,Ground,Dark,95,117,80,65,70,92,5,0,1
46361,Psychic,None,60,25,35,70,80,60,3,0,Water,None,80,82,78,95,80,85,1,0,1
46362,Water,None,55,65,35,60,30,85,4,0,Grass,None,75,98,63,98,63,101,5,0,1
46363,Rock,Water,30,80,90,55,45,55,1,0,Grass,None,50,85,40,85,40,35,3,0,0
46364,Fight,None,120,100,85,30,85,45,5,0,Fire,None,70,90,45,15,45,50,5,0,1
46365,Ground,None,68,72,78,38,42,32,4,0,Normal,None,60,90,70,60,120,40,3,0,1
46366,Psychic,None,75,75,75,125,95,40,5,0,Grass,None,60,40,60,40,60,35,3,0,0
46367,Rock,Ice,77,59,50,67,63,46,6,0,Water,None,30,40,70,70,25,60,1,0,1
46368,Psychic,Dark,80,160,60,170,130,80,6,1,Water,None,100,100,100,100,100,100,4,0,1
46369,Water,None,55,84,105,114,75,52,3,0,Grass,Flying,55,45,50,45,65,80,2,0,1
46370,Bug,None,65,47,55,73,75,85,3,0,Rock,None,97,165,60,65,50,58,4,0,1
46371,Normal,Flying,76,65,45,92,42,91,4,0,Grass,None,40,40,50,30,30,30,3,0,0
46372,Grass,None,40,45,35,65,55,70,3,0,Fire,None,90,110,80,100,80,95,1,0,1
46373,Poison,Ground,90,92,87,75,85,76,1,0,Normal,Ground,85,56,77,50,77,78,6,0,1
46374,Ground,Flying,89,145,90,105,80,91,5,1,Ice,Ground,110,130,80,70,60,80,4,0,0
46375,Dark,Psychic,53,54,53,37,46,45,6,0,Electric,None,45,65,34,40,34,45,4,0,1
46376,Bug,Poison,40,35,30,20,20,50,1,0,Water,Ground,50,48,43,46,41,60,3,0,1
46377,Water,Ground,110,78,73,76,71,60,3,0,Psychic,None,45,30,50,65,50,45,4,0,0
46378,Psychic,Flying,55,45,43,55,43,72,5,0,Water,Rock,100,90,130,45,65,55,3,0,0
46379,Dark,None,70,90,70,60,60,70,3,0,Ground,None,108,112,118,68,72,47,4,0,0
46380,Electric,Flying,90,90,85,125,90,100,1,1,Normal,Flying,40,60,30,31,31,70,1,0,0
46381,Bug,Flying,61,90,45,50,50,160,3,0,Grass,None,45,35,50,70,50,30,5,0,0
46382,Bug,Flying,70,110,80,55,80,105,1,0,Water,None,50,65,64,44,48,43,2,0,0
46383,Ice,None,55,69,85,32,35,28,6,0,Psychic,None,106,150,70,194,120,140,1,1,1
46384,Normal,None,65,80,65,35,65,60,5,0,Rock,Ground,35,45,160,30,45,70,1,0,1
46385,Bug,Poison,65,150,40,15,80,145,1,0,Dragon,Ground,108,170,115,120,95,92,4,0,0
46386,Normal,Flying,100,123,75,57,75,80,5,0,Fight,None,105,140,95,55,65,45,5,0,0
46387,Normal,Flying,83,80,80,135,80,121,1,0,Grass,None,74,100,72,90,72,46,4,0,0
46388,Bug,Flying,60,45,50,90,80,70,1,0,Ground,None,90,120,120,60,60,50,2,0,0
46389,Psychic,Fire,100,100,100,100,100,100,5,1,Water,None,50,70,50,50,50,40,3,0,0
46390,Ghost,Grass,65,90,122,58,75,84,6,0,Bug,Steel,75,90,140,60,60,40,2,0,0
46391,Water,None,80,92,65,65,80,68,1,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
46392,Dark,Fight,50,75,70,35,70,48,5,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
46393,Grass,Ice,90,132,105,132,105,30,4,0,Normal,Grass,80,100,70,60,70,95,5,0,0
46394,Electric,None,60,50,40,85,75,95,3,0,Normal,Flying,100,123,75,57,75,80,5,0,0
46395,Normal,None,49,55,42,42,37,85,4,0,Electric,None,35,55,40,50,50,90,1,0,1
46396,Water,None,100,75,115,90,115,85,2,1,Bug,Flying,55,35,50,55,110,85,2,0,1
46397,Grass,None,40,40,50,30,30,30,3,0,Ghost,Flying,150,80,44,90,54,80,4,0,1
46398,Electric,Ghost,50,50,77,95,77,91,4,0,Fire,None,59,59,58,90,70,73,6,0,1
46399,Ground,Steel,110,135,60,50,65,88,5,0,Normal,None,105,95,80,40,80,90,1,0,1
46400,Psychic,None,65,65,60,130,95,110,2,0,Water,None,79,103,120,135,115,78,1,0,0
46401,Dragon,None,66,117,70,40,50,67,5,0,Psychic,None,60,45,70,75,85,55,5,0,0
46402,Water,Rock,74,108,133,83,65,32,5,0,Grass,Poison,45,50,55,75,65,30,1,0,0
46403,Ground,Rock,80,85,95,30,30,25,1,0,Grass,None,60,40,60,40,60,35,3,0,1
46404,Ghost,Flying,90,50,34,60,44,70,4,0,Electric,Normal,44,38,33,61,43,70,6,0,1
46405,Ground,Rock,115,140,130,55,55,40,4,0,Dragon,Ground,58,70,45,40,45,42,4,0,1
46406,Steel,Psychic,67,89,116,79,116,33,4,0,Fire,Fight,90,93,55,70,55,55,5,0,1
46407,Fairy,None,90,120,75,60,60,45,2,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
46408,Poison,None,100,73,83,73,83,55,3,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
46409,Fire,Dragon,78,130,111,130,85,100,1,0,Ground,Dark,60,82,45,45,45,74,5,0,0
46410,Water,Ground,110,78,73,76,71,60,3,0,Electric,None,60,50,40,85,75,95,3,0,1
46411,Fire,Fight,110,123,65,100,65,65,5,0,Bug,None,65,47,55,73,75,85,3,0,0
46412,Psychic,None,74,48,76,83,81,104,6,0,Grass,Psychic,60,40,80,60,45,40,1,0,0
46413,Normal,None,104,91,63,91,73,68,3,0,Fire,None,38,41,40,50,65,65,1,0,0
46414,Poison,None,70,62,67,55,55,56,1,0,Normal,None,150,160,100,95,65,100,3,0,1
46415,Water,Ice,130,85,80,85,95,60,1,0,Fire,Flying,78,104,78,159,115,100,1,0,1
46416,Fire,None,73,76,75,81,100,100,1,0,Bug,Grass,45,53,70,40,60,42,5,0,0
46417,Water,None,130,70,35,70,35,60,3,0,Fire,None,90,110,80,100,80,95,1,0,1
46418,Fire,Rock,50,50,120,80,80,30,2,0,Normal,None,38,30,41,30,41,60,3,0,1
46419,Water,None,50,53,48,53,48,64,5,0,Dragon,Flying,105,180,100,180,100,115,3,1,1
46420,Dragon,Fire,100,120,100,150,120,90,5,1,Grass,None,70,60,75,110,75,90,5,0,1
46421,Fire,Water,80,110,120,130,90,70,6,1,Fight,None,67,82,62,46,48,43,6,0,0
46422,Fire,Rock,50,50,120,80,80,30,2,0,Rock,Water,30,80,90,55,45,55,1,0,1
46423,Water,None,85,105,55,85,50,115,4,0,Fight,None,40,70,40,35,40,60,4,0,0
46424,Electric,None,90,75,85,115,90,55,2,0,Psychic,None,48,72,48,72,48,48,2,0,0
46425,Grass,Ice,90,92,75,92,85,60,4,0,Electric,None,65,85,70,75,70,40,5,0,0
46426,Steel,Psychic,57,24,86,24,86,23,4,0,Grass,None,66,65,48,62,57,52,6,0,1
46427,Grass,None,40,45,35,65,55,70,3,0,Normal,Flying,83,80,80,135,80,121,1,0,1
46428,Poison,None,80,80,50,40,50,25,1,0,Electric,Flying,90,90,85,125,90,100,1,1,1
46429,Fight,Steel,70,110,70,115,70,90,4,0,Dragon,None,61,84,65,70,70,70,1,0,0
46430,Bug,Steel,71,120,95,120,95,99,5,0,Normal,None,100,70,70,65,65,45,2,0,0
46431,Water,None,50,65,64,44,48,43,2,0,Water,Fight,91,72,90,129,90,108,5,0,1
46432,Fire,None,45,75,37,70,55,83,2,0,Normal,None,55,20,35,20,45,75,2,0,0
46433,Ground,Psychic,60,70,105,70,120,75,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
46434,Fire,Fight,110,123,65,100,65,65,5,0,Psychic,None,70,55,95,95,110,65,5,0,1
46435,Rock,Psychic,70,55,65,95,85,70,3,0,Ghost,Grass,49,66,70,44,55,51,6,0,0
46436,Fire,None,65,95,57,100,85,93,1,0,Water,Ground,105,95,75,85,75,74,5,0,0
46437,Dragon,Ground,108,100,121,81,95,95,6,1,Electric,Ice,50,65,107,105,107,86,4,0,0
46438,Normal,Flying,50,55,50,36,30,43,5,0,Fire,None,115,115,85,90,75,100,2,1,1
46439,Water,None,30,40,70,70,25,60,1,0,Electric,Flying,55,75,60,75,60,103,5,0,1
46440,Flying,Dragon,85,70,80,97,80,123,6,0,Rock,Flying,80,105,65,60,75,130,1,0,1
46441,Normal,Flying,40,45,40,35,35,56,1,0,Rock,None,85,135,130,60,80,25,5,0,1
46442,Electric,None,60,45,70,45,90,95,4,0,Rock,Fairy,50,160,110,160,110,110,6,1,1
46443,Normal,None,45,55,39,35,39,42,5,0,Dark,Flying,60,85,42,85,42,91,2,0,1
46444,Ghost,Grass,75,95,122,58,75,69,6,0,Grass,Flying,55,45,50,45,65,80,2,0,1
46445,Normal,None,103,60,86,60,86,50,5,0,Rock,Fairy,50,100,150,100,150,50,6,1,1
46446,Normal,None,110,85,95,80,95,50,4,0,Electric,None,75,100,63,80,63,116,5,0,1
46447,Grass,Ice,60,62,50,62,60,40,4,0,Bug,Electric,50,47,50,57,50,65,5,0,1
46448,Water,Dark,63,120,85,90,55,55,3,0,Fire,Flying,78,84,78,109,85,100,1,0,1
46449,Grass,Dark,70,115,60,115,60,55,3,0,Water,None,75,75,60,83,60,60,5,0,1
46450,Water,None,95,60,79,100,125,81,3,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
46451,Psychic,None,190,33,58,33,58,33,2,0,Electric,None,75,123,67,95,85,95,4,0,1
46452,Grass,Flying,100,103,75,120,75,127,4,1,Poison,None,35,60,44,40,54,55,1,0,0
46453,Electric,None,60,45,70,45,90,95,4,0,Normal,Grass,60,60,50,40,50,75,5,0,0
46454,Water,None,59,63,80,65,80,58,1,0,Fairy,None,78,65,68,112,154,75,6,0,1
46455,Steel,Psychic,80,135,130,95,90,70,3,0,Electric,None,85,115,80,105,80,50,5,0,0
46456,Psychic,None,74,48,76,83,81,104,6,0,Normal,None,95,110,95,40,95,55,5,0,0
46457,Electric,Flying,90,90,85,125,90,100,1,1,Normal,None,50,45,45,35,35,50,3,0,0
46458,Electric,None,45,63,37,65,55,95,2,0,Normal,Water,79,85,60,55,60,71,4,0,0
46459,Ghost,Grass,49,66,70,44,55,51,6,0,Grass,None,60,40,60,40,60,35,3,0,0
46460,Fairy,None,50,25,28,45,55,15,2,0,Ghost,Poison,30,35,30,100,35,80,1,0,1
46461,Normal,Flying,80,115,80,65,55,93,5,0,Poison,Fight,83,106,65,86,65,85,4,0,0
46462,Psychic,Fairy,40,45,65,100,120,90,1,0,Ghost,Grass,65,90,122,58,75,84,6,0,0
46463,Normal,None,65,80,65,35,65,60,5,0,Psychic,Fairy,38,35,35,65,55,50,3,0,0
46464,Grass,None,45,35,45,62,53,35,4,0,Psychic,None,50,150,50,150,50,150,3,1,1
46465,Fire,Flying,62,73,55,56,52,84,6,0,Water,Ground,110,78,73,76,71,60,3,0,0
46466,Poison,None,55,47,52,40,40,41,1,0,Grass,None,70,60,70,87,78,85,4,0,1
46467,Water,None,55,55,45,63,45,45,5,0,Ground,Flying,75,95,125,45,75,95,4,0,1
46468,Steel,Flying,65,80,140,40,70,70,2,0,Bug,Fire,85,60,65,135,105,100,5,0,1
46469,Grass,Steel,44,50,91,24,86,10,5,0,Bug,Steel,75,90,140,60,60,40,2,0,1
46470,Fight,None,45,85,50,55,50,65,5,0,Electric,Flying,50,65,107,105,107,86,4,0,1
46471,Grass,Poison,50,75,35,70,30,40,1,0,Fire,None,45,60,40,70,50,45,3,0,1
46472,Rock,Flying,80,135,85,70,95,150,1,0,Fire,None,70,90,45,15,45,50,5,0,0
46473,Psychic,None,120,70,120,75,130,85,4,0,Grass,None,74,100,72,90,72,46,4,0,0
46474,Water,None,55,130,115,50,50,75,1,0,Electric,None,60,85,49,60,49,60,4,0,0
46475,Fire,Ground,70,120,100,145,105,20,3,0,Dragon,None,66,117,70,40,50,67,5,0,1
46476,Electric,None,40,45,40,65,40,65,3,0,Steel,Rock,50,70,100,40,40,30,3,0,0
46477,Poison,None,100,73,83,73,83,55,3,0,Grass,Flying,100,103,75,120,75,127,4,1,1
46478,Fight,None,45,85,50,55,50,65,5,0,Grass,Poison,60,62,63,80,80,60,1,0,0
46479,Normal,None,55,55,50,45,65,55,1,0,Rock,Grass,86,81,97,81,107,43,3,0,0
46480,Dragon,None,77,120,90,60,90,48,5,0,Bug,Grass,75,103,80,70,80,92,5,0,1
46481,Fight,None,40,80,35,35,45,70,1,0,Fight,None,65,125,60,95,60,105,5,0,1
46482,Fight,None,50,120,53,35,110,87,1,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
46483,Fight,None,40,70,40,35,40,60,4,0,Normal,Flying,45,40,60,40,75,50,3,0,0
46484,Ghost,None,40,70,130,60,130,25,3,0,Fire,None,115,115,85,90,75,100,2,1,1
46485,Steel,Rock,70,110,180,60,60,50,3,0,Grass,None,75,89,85,55,65,36,4,0,0
46486,Normal,Flying,40,60,30,31,31,70,1,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
46487,Water,Psychic,60,75,85,100,85,115,1,0,Normal,None,65,80,65,35,65,60,5,0,0
46488,Dragon,Ground,108,100,121,81,95,95,6,1,Grass,None,45,49,65,49,65,45,2,0,0
46489,Fight,Steel,70,110,70,115,70,90,4,0,Normal,None,104,91,63,91,73,68,3,0,0
46490,Normal,None,160,110,65,65,110,30,1,0,Electric,None,45,60,32,50,32,76,5,0,0
46491,Electric,Steel,70,70,115,130,90,60,4,0,Fairy,None,50,25,28,45,55,15,2,0,0
46492,Water,None,85,105,100,79,83,78,2,0,Bug,Grass,35,70,55,45,55,25,1,0,0
46493,Dark,None,40,65,40,80,40,65,5,0,Grass,Dark,70,115,60,115,60,55,3,0,0
46494,Fire,Fight,90,93,55,70,55,55,5,0,Rock,Bug,45,95,50,40,50,75,3,0,1
46495,Steel,Rock,70,110,180,60,60,50,3,0,Grass,Dark,70,115,60,115,60,55,3,0,1
46496,Fire,None,75,95,67,125,95,83,4,0,Grass,None,123,100,62,97,81,68,6,0,0
46497,Grass,Ice,90,132,105,132,105,30,4,0,Water,None,85,105,100,79,83,78,2,0,0
46498,Electric,Ghost,50,50,77,95,77,91,4,0,Steel,Fairy,50,105,125,55,95,50,3,0,0
46499,Grass,Psychic,60,40,80,60,45,40,1,0,Rock,Ground,50,64,50,45,50,41,2,0,1
46500,Fire,Normal,62,50,58,73,54,72,6,0,Normal,None,55,81,60,50,70,97,1,0,1
46501,Water,None,30,105,90,25,25,50,1,0,Normal,Flying,80,115,80,65,55,93,5,0,1
46502,Psychic,Flying,67,57,55,77,55,114,5,0,Psychic,None,75,75,130,75,130,95,4,1,0
46503,Ground,Dragon,50,70,50,50,50,70,3,0,Rock,Ground,35,45,160,30,45,70,1,0,1
46504,Steel,None,60,80,95,70,85,50,5,0,Psychic,None,75,75,130,75,130,95,4,1,1
46505,Fire,Fight,90,93,55,70,55,55,5,0,Poison,Bug,40,50,90,30,55,65,4,0,1
46506,Dragon,Ice,125,170,100,120,90,95,5,1,Steel,Psychic,80,135,130,95,90,70,3,0,0
46507,Grass,Ground,95,109,105,75,85,56,4,0,Water,None,65,80,80,59,63,58,2,0,1
46508,Rock,None,55,75,85,25,25,15,5,0,Psychic,None,60,48,45,43,90,42,1,0,1
46509,Normal,Flying,83,80,80,135,80,121,1,0,Electric,Flying,79,115,70,125,80,111,5,1,0
46510,Rock,Water,60,115,105,65,70,80,1,0,Electric,None,80,120,79,95,79,70,4,0,0
46511,Water,Dragon,75,95,95,95,95,85,2,0,Dark,Dragon,92,105,90,125,90,98,5,0,1
46512,Bug,Poison,30,45,59,30,39,57,5,0,Dragon,None,46,87,60,30,40,57,5,0,1
46513,Bug,Steel,71,120,95,120,95,99,5,0,Normal,None,105,125,100,60,100,100,1,0,1
46514,Psychic,None,75,125,70,125,70,115,4,1,Ghost,None,20,40,90,30,90,25,3,0,0
46515,Steel,Ghost,60,50,150,50,150,60,6,0,Water,Steel,84,86,88,111,101,60,4,0,1
46516,Fight,None,50,105,79,35,110,76,1,0,Psychic,Grass,100,100,100,100,100,100,2,0,1
46517,Water,None,65,65,65,50,50,90,1,0,Fire,Fight,64,78,52,78,52,81,4,0,0
46518,Dragon,Electric,100,150,120,120,100,90,5,1,Psychic,Fire,100,100,100,100,100,100,5,1,1
46519,Fire,None,78,84,78,109,85,100,2,0,Normal,Flying,50,55,50,36,30,43,5,0,0
46520,Bug,None,45,22,60,27,30,29,6,0,Water,None,35,65,35,65,35,65,2,0,1
46521,Poison,Fight,48,61,40,61,40,50,4,0,Grass,Flying,35,35,40,35,55,50,2,0,1
46522,Normal,None,45,55,39,35,39,42,5,0,Normal,None,85,80,70,135,75,90,4,0,1
46523,Dark,Flying,60,85,42,85,42,91,2,0,Rock,Psychic,70,55,65,95,85,70,3,0,0
46524,Water,Fairy,70,20,50,20,50,40,2,0,Dragon,Ground,108,170,115,120,95,92,4,0,1
46525,Normal,None,70,70,70,70,70,70,3,0,Grass,Poison,60,70,65,125,105,90,4,0,1
46526,Ice,Water,110,80,90,95,90,65,3,0,Fairy,None,60,80,50,40,40,30,2,0,0
46527,Fight,None,105,140,95,55,65,45,5,0,Dragon,Flying,75,70,90,70,105,80,3,0,1
46528,Water,None,85,105,100,79,83,78,2,0,Grass,None,100,100,100,100,100,100,4,1,1
46529,Water,None,55,65,35,60,30,85,4,0,Water,Ground,100,110,90,85,90,60,3,0,0
46530,Water,None,64,66,68,81,76,50,4,0,Normal,None,110,160,110,80,110,100,4,1,1
46531,Steel,Psychic,40,55,80,35,60,30,3,0,Ground,Dark,95,117,80,65,70,92,5,0,1
46532,Water,None,65,65,65,50,50,90,1,0,Fire,None,65,130,60,95,110,65,1,0,0
46533,Normal,None,85,80,70,135,75,90,4,0,Fire,Normal,86,68,72,109,66,106,6,0,1
46534,Fight,Flying,78,92,75,74,63,118,6,0,Grass,Poison,80,82,83,100,100,80,1,0,0
46535,Water,None,55,130,115,50,50,75,1,0,Ground,None,10,55,25,35,45,95,1,0,1
46536,Ice,Psychic,65,50,35,115,95,95,1,0,Ghost,None,45,100,135,65,135,45,4,0,0
46537,Ground,None,35,80,50,50,70,120,1,0,Fire,None,50,85,55,65,65,90,1,0,0
46538,Psychic,None,45,30,40,105,50,20,5,0,Grass,None,50,85,40,85,40,35,3,0,1
46539,Water,Ground,70,85,70,60,70,50,3,0,Fairy,None,62,48,66,59,57,49,6,0,0
46540,Fire,None,65,130,60,95,110,65,1,0,Grass,None,45,45,55,45,55,63,5,0,0
46541,Ice,Psychic,45,30,15,85,65,65,2,0,Normal,None,65,60,70,85,75,40,1,0,0
46542,Bug,None,50,20,55,25,25,30,1,0,Water,None,50,50,40,50,40,64,5,0,1
46543,Water,None,100,150,90,180,160,90,3,1,Ice,None,55,69,85,32,35,28,6,0,0
46544,Water,Dragon,90,120,100,150,120,100,4,1,Water,None,55,65,95,95,45,85,1,0,0
46545,Ground,Rock,105,130,120,45,45,40,1,0,Grass,Poison,75,80,85,110,90,50,1,0,1
46546,Bug,Flying,70,110,80,55,80,105,1,0,Rock,Water,42,52,67,39,56,50,6,0,0
46547,Psychic,None,60,25,35,70,80,60,3,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
46548,Normal,None,55,66,44,44,56,85,4,0,Poison,Dark,70,90,110,60,75,95,4,0,1
46549,Rock,Ground,40,80,100,30,30,20,1,0,Dark,Fire,75,90,50,110,80,95,2,0,1
46550,Normal,None,30,56,35,25,35,72,1,0,Normal,Flying,63,60,55,50,50,71,1,0,0
46551,Ground,None,50,50,95,40,50,35,1,0,Bug,None,45,22,60,27,30,29,6,0,0
46552,Dragon,Fire,100,120,100,150,120,90,5,1,Fire,Flying,78,81,71,74,69,126,6,0,1
46553,Fire,None,85,97,66,105,66,65,5,0,Steel,Ghost,60,50,150,50,150,60,6,0,1
46554,Rock,Fairy,50,100,150,100,150,50,6,1,Water,Dragon,75,95,95,95,95,85,2,0,1
46555,Electric,None,45,60,32,50,32,76,5,0,Dark,None,60,105,60,120,60,105,5,0,1
46556,Bug,Poison,40,60,40,40,40,30,2,0,Fight,None,40,70,40,35,40,60,4,0,1
46557,Psychic,None,60,48,45,43,90,42,1,0,Dark,None,70,90,90,135,90,125,4,1,1
46558,Fairy,Flying,85,50,95,120,115,80,4,0,Fairy,None,95,70,73,95,90,60,1,0,0
46559,Water,None,65,45,55,45,70,45,1,0,Bug,Flying,60,70,50,100,50,65,3,0,1
46560,Grass,Dragon,70,110,75,145,85,145,3,0,Dragon,None,45,50,35,55,75,40,6,0,0
46561,Bug,Steel,75,90,140,60,60,40,2,0,Bug,Ground,31,45,90,30,30,40,3,0,1
46562,Ghost,Flying,150,80,44,90,54,80,4,0,Rock,Ice,77,59,50,67,63,46,6,0,0
46563,Water,None,80,80,80,80,80,80,4,0,Rock,None,30,45,135,45,90,30,3,0,0
46564,Psychic,None,85,73,70,73,115,67,1,0,Bug,Poison,60,55,50,40,55,45,1,0,0
46565,Grass,Poison,40,30,35,50,70,55,4,0,Poison,Flying,85,90,80,70,80,130,2,0,1
46566,Grass,None,123,100,62,97,81,68,6,0,Bug,Poison,40,60,40,40,40,30,2,0,0
46567,Psychic,None,110,65,75,125,85,30,5,0,Fight,Steel,70,110,70,115,70,90,4,0,1
46568,Normal,None,65,76,84,54,96,105,4,0,Dragon,Flying,105,180,100,180,100,115,3,1,1
46569,Psychic,None,65,40,50,125,60,30,5,0,Dark,Psychic,86,92,88,68,75,73,6,0,1
46570,Fire,None,115,115,85,90,75,100,2,1,Steel,Ground,75,85,200,55,65,30,2,0,0
46571,Bug,None,38,35,40,27,25,35,6,0,Fire,Steel,91,90,106,130,106,77,4,1,1
46572,Ground,Electric,109,66,84,81,99,32,5,0,Bug,Flying,80,52,50,90,50,89,6,0,1
46573,Psychic,None,60,48,45,43,90,42,1,0,Water,Dark,72,95,67,103,71,122,6,0,1
46574,Poison,Dark,63,63,47,41,41,74,4,0,Bug,None,80,70,40,100,60,145,5,0,1
46575,Ground,Rock,80,85,95,30,30,25,1,0,Fairy,Flying,85,50,95,120,115,80,4,0,0
46576,Grass,None,100,100,125,110,50,50,4,0,Dark,None,70,90,90,135,90,125,4,1,1
46577,Dragon,Flying,95,135,80,110,80,100,3,0,Electric,None,55,40,40,65,45,35,2,0,0
46578,Dark,None,70,90,90,135,90,125,4,1,Water,Poison,40,40,35,50,100,70,1,0,0
46579,Bug,Ghost,1,90,45,30,30,40,3,0,Water,Ice,90,70,80,70,95,70,1,0,1
46580,Water,None,50,53,62,58,63,44,6,0,Fairy,None,78,65,68,112,154,75,6,0,1
